,TF,Target,Label
0,0,652,1
1,0,184,1
2,0,174,1
3,0,645,1
4,0,146,1
5,0,551,1
6,0,228,1
7,0,586,1
8,0,464,1
9,0,679,1
10,3,139,1
11,5,727,1
12,5,350,1
13,5,495,1
14,5,424,1
15,6,302,1
16,14,803,1
17,14,320,1
18,14,559,1
19,14,802,1
20,14,290,1
21,14,104,1
22,14,357,1
23,14,163,1
24,14,451,1
25,14,156,1
26,14,115,1
27,14,397,1
28,14,32,1
29,14,485,1
30,14,536,1
31,14,765,1
32,14,277,1
33,14,729,1
34,15,497,1
35,16,43,1
36,19,496,1
37,24,717,1
38,24,625,1
39,24,752,1
40,24,263,1
41,26,253,1
42,26,681,1
43,26,178,1
44,26,405,1
45,26,30,1
46,26,6,1
47,26,387,1
48,26,403,1
49,26,353,1
50,26,14,1
51,26,603,1
52,26,774,1
53,26,340,1
54,26,530,1
55,26,765,1
56,29,610,1
57,32,553,1
58,32,451,1
59,32,411,1
60,32,319,1
61,32,603,1
62,32,40,1
63,32,765,1
64,32,115,1
65,32,536,1
66,32,109,1
67,32,105,1
68,32,366,1
69,34,601,1
70,34,600,1
71,34,154,1
72,34,544,1
73,34,447,1
74,34,688,1
75,34,184,1
76,34,98,1
77,34,315,1
78,42,189,1
79,42,160,1
80,42,203,1
81,42,678,1
82,42,185,1
83,42,611,1
84,42,55,1
85,42,300,1
86,42,777,1
87,42,612,1
88,42,323,1
89,42,244,1
90,42,464,1
91,43,605,1
92,43,34,1
93,43,181,1
94,43,253,1
95,43,16,1
96,43,322,1
97,43,509,1
98,43,350,1
99,43,769,1
100,43,529,1
101,43,717,1
102,43,548,1
103,44,160,1
104,44,311,1
105,56,610,1
106,61,320,1
107,61,777,1
108,68,567,1
109,68,446,1
110,68,727,1
111,68,228,1
112,71,631,1
113,71,79,1
114,71,287,1
115,71,171,1
116,71,259,1
117,76,333,1
118,79,616,1
119,79,139,1
120,79,171,1
121,79,561,1
122,80,366,1
123,80,193,1
124,80,740,1
125,80,355,1
126,80,58,1
127,80,596,1
128,80,160,1
129,80,222,1
130,80,233,1
131,80,327,1
132,80,497,1
133,80,790,1
134,80,465,1
135,80,533,1
136,80,479,1
137,80,358,1
138,80,698,1
139,80,439,1
140,80,258,1
141,80,580,1
142,80,155,1
143,80,360,1
