,TF,Target,Label
0,0,36,1
1,5,59,1
2,5,675,1
3,5,1348,1
4,5,277,1
5,5,1245,1
6,5,346,1
7,5,454,1
8,5,1189,1
9,5,740,1
10,5,1215,1
11,5,923,1
12,5,357,1
13,5,646,1
14,5,68,1
15,5,195,1
16,5,1364,1
17,6,475,1
18,7,93,1
19,18,620,1
20,30,193,1
21,30,157,1
22,30,1374,1
23,30,726,1
24,30,354,1
25,30,32,1
26,30,205,1
27,30,1343,1
28,30,1243,1
29,30,254,1
30,30,366,1
31,30,384,1
32,30,289,1
33,32,600,1
34,32,765,1
35,32,1341,1
36,32,948,1
37,32,432,1
38,32,122,1
39,32,305,1
40,32,862,1
41,32,1331,1
42,32,743,1
43,32,202,1
44,32,902,1
45,32,829,1
46,32,251,1
47,32,1353,1
48,32,588,1
49,32,271,1
50,32,228,1
51,32,892,1
52,32,30,1
53,32,1344,1
54,33,558,1
55,33,1245,1
56,33,405,1
57,33,1044,1
58,33,367,1
59,33,487,1
60,33,848,1
61,33,982,1
62,33,108,1
63,33,1303,1
64,33,879,1
65,33,489,1
66,33,1306,1
67,33,675,1
68,33,34,1
69,33,393,1
70,34,1250,1
71,34,759,1
72,34,202,1
73,34,660,1
74,34,228,1
75,34,606,1
76,34,1222,1
77,34,72,1
78,34,1180,1
79,34,1374,1
80,34,609,1
81,34,931,1
82,34,942,1
83,34,879,1
84,34,1216,1
85,34,517,1
86,34,75,1
87,34,33,1
88,34,108,1
89,34,662,1
90,34,1332,1
91,34,397,1
92,34,726,1
93,36,612,1
94,36,32,1
95,36,600,1
96,36,1118,1
97,36,311,1
98,36,1344,1
99,36,823,1
100,36,329,1
101,36,1306,1
102,36,751,1
103,36,1030,1
104,36,1241,1
105,36,1243,1
106,36,807,1
107,36,0,1
108,36,1202,1
109,44,254,1
110,44,34,1
111,44,183,1
112,44,154,1
113,44,539,1
114,44,202,1
115,44,660,1
116,46,1254,1
117,46,835,1
118,46,487,1
119,46,848,1
120,46,351,1
121,46,1295,1
122,49,691,1
123,49,874,1
124,49,1245,1
125,49,1182,1
126,49,330,1
127,49,1364,1
128,49,988,1
129,49,454,1
130,49,467,1
131,49,882,1
132,49,475,1
133,49,47,1
134,49,1169,1
135,49,1027,1
136,53,1119,1
137,55,769,1
138,55,657,1
139,55,1057,1
140,55,224,1
141,56,1245,1
142,56,874,1
143,56,675,1
144,56,65,1
145,56,1189,1
146,56,1027,1
147,56,1364,1
148,56,467,1
149,56,330,1
150,59,1178,1
151,59,1139,1
152,59,736,1
153,59,853,1
154,59,740,1
155,59,1149,1
156,59,86,1
157,59,381,1
158,66,1215,1
159,66,277,1
160,66,454,1
161,66,675,1
162,66,284,1
163,66,381,1
164,66,646,1
165,66,1033,1
166,66,586,1
167,66,5,1
168,66,1178,1
169,66,740,1
170,66,197,1
171,66,1258,1
172,66,1189,1
173,66,1364,1
174,71,85,1
175,72,347,1
176,72,223,1
177,72,1250,1
178,72,317,1
179,72,610,1
180,72,87,1
181,72,75,1
182,72,240,1
183,72,1119,1
184,72,1357,1
185,72,847,1
186,72,405,1
187,72,1099,1
188,72,367,1
189,72,477,1
190,72,257,1
191,72,17,1
192,72,558,1
193,74,209,1
194,74,108,1
195,74,1194,1
196,74,673,1
197,74,932,1
198,74,879,1
199,74,903,1
200,76,643,1
201,76,1274,1
202,79,1186,1
203,79,784,1
204,79,657,1
205,79,55,1
206,85,507,1
207,85,558,1
208,85,71,1
209,86,5,1
210,86,1149,1
211,86,59,1
212,86,500,1
213,86,197,1
214,86,1004,1
215,86,568,1
216,89,507,1
217,89,606,1
218,108,19,1
219,108,1303,1
220,108,1033,1
221,108,609,1
222,108,74,1
223,108,221,1
224,108,588,1
225,108,879,1
226,108,739,1
227,108,209,1
228,108,670,1
229,108,340,1
230,108,34,1
231,108,860,1
232,108,551,1
233,108,1387,1
234,108,620,1
235,108,1216,1
236,108,214,1
237,108,861,1
238,108,33,1
239,116,879,1
240,116,1231,1
241,116,686,1
242,116,356,1
243,122,32,1
244,122,1353,1
245,123,111,1
246,130,853,1
247,130,1027,1
248,130,197,1
249,130,646,1
250,130,914,1
251,130,277,1
252,130,284,1
253,130,1222,1
254,130,878,1
255,130,874,1
256,130,381,1
257,130,5,1
258,130,1149,1
259,130,1189,1
260,130,675,1
261,130,68,1
262,130,1342,1
263,130,215,1
264,130,1245,1
265,130,603,1
266,135,14,1
267,135,1289,1
268,135,584,1
269,135,843,1
270,135,147,1
271,135,726,1
272,135,1268,1
273,135,1186,1
274,135,509,1
275,135,1240,1
276,135,1381,1
277,135,185,1
278,141,558,1
279,141,693,1
280,141,1302,1
281,141,606,1
282,141,765,1
283,141,1357,1
284,143,72,1
285,143,413,1
286,145,603,1
287,145,700,1
288,145,878,1
289,145,284,1
290,149,393,1
291,149,694,1
292,152,1349,1
293,152,1274,1
294,152,1052,1
295,152,525,1
296,152,75,1
297,152,1379,1
298,152,554,1
299,152,612,1
300,156,1187,1
301,156,1238,1
302,156,748,1
303,156,874,1
304,156,675,1
305,156,1364,1
306,156,454,1
307,156,707,1
308,156,868,1
309,156,932,1
310,160,1274,1
311,160,391,1
312,160,313,1
313,167,1023,1
314,167,345,1
315,167,1169,1
316,167,217,1
317,167,891,1
318,167,517,1
319,167,1202,1
320,167,612,1
321,167,602,1
322,167,806,1
323,167,1367,1
324,176,30,1
325,178,299,1
326,178,1199,1
327,178,745,1
328,178,538,1
329,178,342,1
330,178,240,1
331,178,330,1
332,178,980,1
333,178,47,1
334,178,223,1
335,178,319,1
336,178,164,1
337,178,1023,1
338,178,65,1
339,178,292,1
340,178,1311,1
341,178,298,1
342,178,50,1
343,178,198,1
344,178,947,1
345,178,1053,1
346,178,257,1
347,178,173,1
348,178,1317,1
349,183,383,1
350,183,34,1
351,183,340,1
352,183,44,1
353,183,202,1
354,183,539,1
355,183,660,1
356,183,1343,1
357,188,810,1
358,188,521,1
359,188,1367,1
360,188,805,1
361,188,842,1
362,188,328,1
363,188,1248,1
364,188,173,1
365,188,178,1
366,188,223,1
367,188,1169,1
