,TF,Target,Label
0,0,36,1
1,5,874,1
2,5,460,1
3,5,68,1
4,5,59,1
5,5,1348,1
6,5,130,1
7,5,646,1
8,5,1189,1
9,5,853,1
10,5,586,1
11,5,1258,1
12,5,357,1
13,5,284,1
14,5,86,1
15,5,195,1
16,5,675,1
17,6,475,1
18,7,93,1
19,16,1119,1
20,18,620,1
21,20,1007,1
22,30,228,1
23,30,366,1
24,30,450,1
25,30,1343,1
26,30,660,1
27,30,539,1
28,30,205,1
29,30,254,1
30,30,892,1
31,30,183,1
32,30,354,1
33,30,726,1
34,30,157,1
35,32,305,1
36,32,739,1
37,32,228,1
38,32,58,1
39,32,432,1
40,32,409,1
41,32,765,1
42,32,902,1
43,32,862,1
44,32,1374,1
45,32,942,1
46,32,1344,1
47,32,1243,1
48,32,122,1
49,32,666,1
50,32,19,1
51,32,600,1
52,32,1206,1
53,32,98,1
54,32,36,1
55,32,829,1
56,33,206,1
57,33,1332,1
58,33,1097,1
59,33,392,1
60,33,405,1
61,33,1099,1
62,33,1364,1
63,33,1044,1
64,33,675,1
65,33,874,1
66,33,489,1
67,33,558,1
68,33,34,1
69,33,931,1
70,33,403,1
71,33,982,1
72,34,606,1
73,34,612,1
74,34,44,1
75,34,517,1
76,34,726,1
77,34,1250,1
78,34,397,1
79,34,30,1
80,34,918,1
81,34,563,1
82,34,765,1
83,34,489,1
84,34,33,1
85,34,1243,1
86,34,1344,1
87,34,1303,1
88,34,660,1
89,34,1343,1
90,34,75,1
91,34,879,1
92,34,183,1
93,34,305,1
94,34,108,1
95,36,28,1
96,36,1344,1
97,36,807,1
98,36,32,1
99,36,367,1
100,36,600,1
101,36,1202,1
102,36,612,1
103,36,311,1
104,36,397,1
105,36,509,1
106,36,1241,1
107,36,704,1
108,36,823,1
109,36,0,1
110,36,1030,1
111,44,609,1
112,44,1131,1
113,44,95,1
114,44,202,1
115,44,183,1
116,44,566,1
117,44,154,1
118,46,314,1
119,46,1254,1
120,46,333,1
121,46,351,1
122,46,487,1
123,46,1295,1
124,49,517,1
125,49,467,1
126,49,635,1
127,49,14,1
128,49,1245,1
129,49,101,1
130,49,454,1
131,49,691,1
132,49,1155,1
133,49,1027,1
134,49,330,1
135,49,65,1
136,49,423,1
137,49,1182,1
138,55,769,1
139,55,657,1
140,55,79,1
141,55,224,1
142,56,1182,1
143,56,1364,1
144,56,475,1
145,56,691,1
146,56,330,1
147,56,454,1
148,56,47,1
149,56,1189,1
150,56,874,1
151,59,66,1
152,59,1149,1
153,59,853,1
154,59,736,1
155,59,500,1
156,59,1139,1
157,59,1215,1
158,59,1178,1
159,66,853,1
160,66,284,1
161,66,1215,1
162,66,1258,1
163,66,381,1
164,66,197,1
165,66,130,1
166,66,346,1
167,66,500,1
168,66,460,1
169,66,27,1
170,66,586,1
171,66,646,1
172,66,1027,1
173,66,675,1
174,66,1189,1
175,71,85,1
176,72,75,1
177,72,223,1
178,72,847,1
179,72,477,1
180,72,612,1
181,72,243,1
182,72,670,1
183,72,588,1
184,72,143,1
185,72,420,1
186,72,1125,1
187,72,610,1
188,72,606,1
189,72,317,1
190,72,34,1
191,72,1023,1
192,72,1250,1
193,72,1317,1
194,74,903,1
195,74,879,1
196,74,931,1
197,74,932,1
198,74,108,1
199,74,768,1
200,74,116,1
201,76,823,1
202,76,392,1
203,77,1033,1
204,79,784,1
205,79,55,1
206,79,769,1
207,79,1057,1
208,85,918,1
209,85,507,1
210,85,558,1
211,86,66,1
212,86,568,1
213,86,5,1
214,86,197,1
215,86,1178,1
216,86,59,1
217,86,740,1
218,89,507,1
219,89,932,1
220,108,690,1
221,108,879,1
222,108,1119,1
223,108,609,1
224,108,1261,1
225,108,1033,1
226,108,1374,1
227,108,131,1
228,108,1387,1
229,108,1332,1
230,108,620,1
231,108,34,1
232,108,931,1
233,108,1126,1
234,108,74,1
235,108,670,1
236,108,367,1
237,108,551,1
238,108,214,1
239,108,1303,1
240,108,340,1
241,116,879,1
242,116,340,1
243,116,356,1
244,116,1231,1
245,122,1012,1
246,122,32,1
247,123,111,1
248,130,506,1
249,130,874,1
250,130,197,1
251,130,586,1
252,130,284,1
253,130,215,1
254,130,1222,1
255,130,1189,1
256,130,603,1
257,130,1318,1
258,130,740,1
259,130,1258,1
260,130,94,1
261,130,113,1
