,TF,Target,Label
0,0,674,1
1,0,198,1
2,0,760,1
3,13,671,1
4,13,390,1
5,13,196,1
6,13,236,1
7,13,842,1
8,13,658,1
9,13,641,1
10,13,298,1
11,24,31,1
12,24,193,1
13,24,717,1
14,24,618,1
15,25,154,1
16,25,703,1
17,25,86,1
18,25,220,1
19,25,574,1
20,25,885,1
21,25,257,1
22,29,116,1
23,29,342,1
24,30,824,1
25,30,671,1
26,30,40,1
27,30,715,1
28,30,80,1
29,30,787,1
30,30,233,1
31,30,899,1
32,30,248,1
33,30,759,1
34,30,254,1
35,30,250,1
36,30,803,1
37,30,304,1
38,30,658,1
39,30,885,1
40,30,725,1
41,30,677,1
42,30,637,1
43,30,411,1
44,31,355,1
45,31,850,1
46,31,857,1
47,31,198,1
48,31,562,1
49,31,805,1
50,31,268,1
51,31,24,1
52,31,149,1
53,31,187,1
54,31,10,1
55,31,717,1
56,32,16,1
57,32,847,1
58,34,792,1
59,35,682,1
60,35,695,1
61,35,364,1
62,35,613,1
63,35,553,1
64,35,655,1
65,35,606,1
66,35,562,1
67,35,889,1
68,35,275,1
69,35,586,1
70,35,492,1
71,35,660,1
72,35,645,1
73,35,384,1
74,35,623,1
75,35,753,1
76,35,87,1
77,35,871,1
78,35,161,1
79,40,75,1
80,40,223,1
81,40,254,1
82,40,335,1
83,40,145,1
84,45,372,1
85,45,278,1
86,45,427,1
87,45,283,1
88,45,667,1
89,45,450,1
90,46,461,1
91,46,849,1
92,50,10,1
93,50,275,1
94,50,562,1
95,50,498,1
96,52,152,1
97,52,844,1
98,52,307,1
99,52,311,1
100,52,650,1
101,52,898,1
102,52,199,1
103,52,667,1
104,52,322,1
105,52,74,1
106,52,838,1
107,52,351,1
108,52,286,1
109,52,750,1
110,52,646,1
111,54,613,1
112,54,305,1
113,54,498,1
114,54,562,1
115,54,553,1
116,54,655,1
117,54,695,1
118,54,674,1
119,54,351,1
120,54,384,1
121,54,248,1
122,54,491,1
123,54,35,1
124,54,571,1
125,54,10,1
126,54,753,1
127,54,273,1
128,55,411,1
129,55,195,1
130,62,427,1
131,62,241,1
132,62,667,1
133,62,169,1
134,63,687,1
135,63,468,1
136,63,211,1
137,63,411,1
138,69,254,1
139,74,208,1
140,74,264,1
141,74,241,1
142,74,103,1
143,74,809,1
144,74,239,1
145,74,383,1
146,74,204,1
147,74,427,1
148,74,578,1
149,75,368,1
150,75,250,1
151,75,355,1
152,75,259,1
153,77,839,1
154,80,391,1
155,80,856,1
156,80,286,1
157,80,282,1
158,80,650,1
159,81,815,1
160,82,714,1
161,82,294,1
162,82,344,1
163,82,855,1
164,82,671,1
165,82,397,1
166,82,268,1
167,82,768,1
168,82,453,1
169,82,138,1
170,83,687,1
171,83,468,1
172,85,792,1
173,85,622,1
174,89,187,1
175,93,885,1
176,93,613,1
177,94,366,1
178,98,201,1
179,98,752,1
180,103,74,1
181,103,742,1
182,103,116,1
183,103,541,1
184,103,809,1
185,103,838,1
186,103,383,1
187,103,204,1
188,105,725,1
189,116,383,1
190,116,809,1
191,116,204,1
192,116,74,1
193,116,342,1
194,116,170,1
195,116,282,1
196,116,201,1
197,119,693,1
198,119,30,1
199,119,803,1
200,119,787,1
201,120,158,1
202,124,233,1
203,124,468,1
204,124,800,1
205,124,595,1
206,124,681,1
207,126,760,1
208,128,732,1
209,128,24,1
210,128,670,1
211,128,163,1
212,133,278,1
213,133,571,1
214,139,885,1
215,140,762,1
216,140,595,1
217,140,198,1
218,140,453,1
