,TF,Target,Label
0,6,394,1
1,6,141,1
2,6,75,1
3,6,384,1
4,6,123,1
5,6,1375,1
6,6,1047,1
7,6,1218,1
8,6,45,1
9,6,1404,1
10,6,650,1
11,6,380,1
12,6,94,1
13,6,662,1
14,6,38,1
15,8,1218,1
16,9,841,1
17,9,984,1
18,9,1237,1
19,9,686,1
20,16,171,1
21,16,8,1
22,24,1144,1
23,24,1217,1
24,24,4,1
25,24,1402,1
26,24,1023,1
27,24,199,1
28,24,727,1
29,24,638,1
30,24,1300,1
31,24,1014,1
32,24,1272,1
33,24,1025,1
34,24,933,1
35,24,140,1
36,24,1375,1
37,24,957,1
38,24,14,1
39,24,991,1
40,24,420,1
41,25,716,1
42,25,594,1
43,25,1320,1
44,25,383,1
45,25,286,1
46,25,301,1
47,35,285,1
48,35,1010,1
49,35,1218,1
50,35,824,1
51,35,1382,1
52,35,1030,1
53,38,480,1
54,38,41,1
55,38,806,1
56,38,922,1
57,38,727,1
58,38,677,1
59,38,1090,1
60,38,970,1
61,38,571,1
62,38,1348,1
63,38,35,1
64,38,153,1
65,38,1122,1
66,38,598,1
67,38,674,1
68,38,1136,1
69,38,1300,1
70,38,444,1
71,38,1158,1
72,38,1014,1
73,38,1394,1
74,38,399,1
75,38,295,1
76,38,715,1
77,38,562,1
78,38,1366,1
79,38,238,1
80,38,150,1
81,38,509,1
82,38,32,1
83,38,1030,1
84,38,36,1
85,38,511,1
86,38,1230,1
87,38,249,1
88,38,1396,1
89,38,513,1
90,41,146,1
91,41,1333,1
92,41,771,1
93,41,94,1
94,61,551,1
95,61,1159,1
96,61,827,1
97,61,1144,1
98,61,38,1
99,61,1105,1
100,61,128,1
101,61,771,1
102,62,67,1
103,62,941,1
104,64,75,1
105,64,964,1
106,64,1322,1
107,64,397,1
108,64,463,1
109,64,914,1
110,73,807,1
111,80,566,1
112,80,1404,1
113,80,342,1
114,80,753,1
115,80,19,1
116,80,1023,1
117,80,1337,1
118,80,1300,1
119,80,1255,1
120,80,1139,1
121,80,1282,1
122,80,806,1
123,80,690,1
124,80,707,1
125,80,129,1
126,80,1041,1
127,80,227,1
128,80,43,1
129,80,1366,1
130,80,225,1
131,80,1010,1
132,80,674,1
133,80,653,1
134,80,1375,1
135,80,1292,1
136,89,1047,1
137,103,62,1
138,106,953,1
139,106,1168,1
