,TF,Target,Label
0,0,276,1
1,0,112,1
2,12,620,1
3,12,360,1
4,12,567,1
5,12,75,1
6,12,194,1
7,12,364,1
8,12,447,1
9,12,272,1
10,12,631,1
11,12,491,1
12,12,88,1
13,12,621,1
14,12,20,1
15,12,113,1
16,12,604,1
17,12,153,1
18,12,91,1
19,12,538,1
20,12,69,1
21,12,47,1
22,12,141,1
23,12,328,1
24,12,140,1
25,12,217,1
26,12,260,1
27,12,3,1
28,12,337,1
29,12,355,1
30,12,423,1
31,12,611,1
32,12,34,1
33,12,456,1
34,12,324,1
35,12,184,1
36,12,283,1
37,12,81,1
38,12,454,1
39,12,266,1
40,12,60,1
41,12,279,1
42,12,411,1
43,12,304,1
44,12,22,1
45,12,287,1
46,12,473,1
47,12,347,1
48,12,27,1
49,12,381,1
50,12,4,1
51,12,537,1
52,12,569,1
53,12,234,1
54,12,124,1
55,12,435,1
56,12,313,1
57,12,145,1
58,12,275,1
59,12,618,1
60,12,132,1
61,12,63,1
62,12,202,1
63,12,345,1
64,12,218,1
65,12,114,1
66,12,343,1
67,12,555,1
68,12,451,1
69,12,116,1
70,12,230,1
71,12,118,1
72,12,98,1
73,12,9,1
74,12,535,1
75,12,21,1
76,12,134,1
77,12,452,1
78,12,58,1
79,12,50,1
80,12,64,1
81,12,350,1
82,12,117,1
83,12,402,1
84,12,125,1
85,12,101,1
86,12,598,1
87,12,268,1
88,12,311,1
89,12,135,1
90,12,300,1
91,12,15,1
92,12,29,1
93,12,629,1
94,12,558,1
95,12,505,1
96,12,76,1
97,12,475,1
98,12,146,1
99,12,231,1
100,12,282,1
101,12,550,1
102,12,62,1
103,12,501,1
104,12,382,1
105,12,544,1
106,12,252,1
107,12,490,1
108,12,573,1
109,12,56,1
110,12,323,1
111,12,147,1
112,12,426,1
113,12,506,1
114,12,128,1
115,12,395,1
116,12,591,1
117,12,1,1
118,12,512,1
119,12,405,1
120,12,614,1
121,12,49,1
122,12,625,1
123,12,530,1
124,12,115,1
125,12,187,1
126,12,121,1
127,12,601,1
128,12,123,1
129,12,181,1
130,12,446,1
131,12,577,1
132,12,277,1
133,12,619,1
134,12,484,1
135,12,589,1
136,12,54,1
137,12,208,1
138,12,195,1
139,12,584,1
140,12,264,1
141,12,100,1
142,12,443,1
143,12,273,1
144,12,588,1
145,12,437,1
146,12,251,1
147,12,574,1
148,12,244,1
149,12,348,1
150,12,120,1
151,12,478,1
152,12,119,1
153,12,226,1
154,80,181,1
155,80,323,1
156,80,623,1
157,80,371,1
158,83,336,1
159,83,179,1
160,83,533,1
161,83,560,1
162,83,131,1
163,83,538,1
164,83,356,1
165,83,5,1
166,83,411,1
167,83,473,1
168,83,623,1
169,83,228,1
170,83,493,1
171,83,575,1
172,83,126,1
173,83,207,1
174,83,246,1
175,83,400,1
176,83,213,1
177,83,227,1
178,83,33,1
179,83,296,1
180,83,97,1
181,83,222,1
182,83,226,1
183,83,458,1
184,83,14,1
185,83,563,1
186,83,157,1
187,83,18,1
188,83,184,1
189,83,367,1
190,83,105,1
191,83,281,1
192,83,166,1
193,83,276,1
194,83,182,1
195,83,283,1
196,83,611,1
197,83,526,1
198,83,274,1
199,83,522,1
200,83,540,1
201,83,457,1
202,83,332,1
203,83,206,1
204,83,627,1
205,83,436,1
206,83,564,1
207,83,402,1
208,83,390,1
209,83,379,1
210,83,146,1
211,83,25,1
212,83,149,1
213,83,474,1
214,83,596,1
215,83,521,1
216,83,535,1
217,83,318,1
218,83,573,1
219,83,629,1
220,83,341,1
221,83,475,1
222,83,255,1
223,83,96,1
224,83,12,1
225,83,180,1
226,83,313,1
227,83,224,1
228,83,248,1
229,83,154,1
230,83,312,1
231,83,544,1
232,83,404,1
233,83,85,1
234,83,208,1
235,83,488,1
236,83,141,1
237,83,297,1
238,83,340,1
239,83,267,1
240,83,452,1
241,83,610,1
242,83,582,1
243,83,28,1
244,83,307,1
245,83,391,1
246,83,399,1
247,83,364,1
248,83,334,1
249,83,278,1
250,83,308,1
251,83,388,1
252,83,236,1
253,83,512,1
254,83,30,1
255,83,134,1
256,83,21,1
257,83,406,1
258,83,185,1
259,83,253,1
260,83,87,1
261,83,509,1
262,83,378,1
263,83,257,1
264,83,142,1
265,83,427,1
266,83,186,1
267,83,508,1
268,83,396,1
269,83,322,1
270,83,153,1
271,83,545,1
272,83,343,1
273,96,408,1
274,96,608,1
275,96,535,1
276,96,261,1
277,96,83,1
278,96,617,1
279,96,508,1
280,96,26,1
281,96,97,1
282,96,560,1
283,96,290,1
284,96,418,1
285,96,430,1
286,96,68,1
287,96,224,1
288,96,44,1
289,96,510,1
290,96,243,1
291,96,42,1
292,96,28,1
293,96,621,1
294,96,278,1
295,96,135,1
296,96,538,1
297,96,357,1
298,96,295,1
299,96,431,1
300,96,150,1
301,96,409,1
302,96,612,1
303,96,432,1
304,96,339,1
305,96,358,1
306,96,6,1
307,96,49,1
308,96,377,1
309,96,222,1
310,96,323,1
311,96,181,1
312,96,233,1
313,96,172,1
314,96,66,1
315,96,485,1
316,96,502,1
317,96,594,1
318,96,413,1
319,96,383,1
320,96,1,1
321,96,407,1
322,96,475,1
323,96,119,1
324,96,211,1
325,96,579,1
326,96,458,1
327,96,344,1
328,96,449,1
329,96,388,1
330,96,607,1
331,96,477,1
332,96,269,1
333,96,337,1
334,96,439,1
335,96,123,1
336,96,219,1
337,96,212,1
338,96,54,1
339,96,242,1
340,96,393,1
341,96,376,1
342,96,557,1
343,96,202,1
344,96,281,1
345,96,164,1
346,96,7,1
347,96,271,1
348,96,573,1
349,96,103,1
350,96,29,1
351,96,71,1
352,96,577,1
353,96,33,1
354,96,461,1
355,96,555,1
356,96,236,1
357,96,56,1
358,96,459,1
359,96,327,1
360,96,208,1
361,96,220,1
362,96,177,1
363,96,90,1
364,96,140,1
365,96,275,1
366,96,239,1
367,96,462,1
368,96,24,1
369,96,525,1
370,96,324,1
371,96,3,1
372,96,40,1
373,96,38,1
374,96,404,1
375,96,76,1
376,96,469,1
377,96,415,1
378,96,498,1
379,96,559,1
380,96,184,1
381,96,223,1
382,96,102,1
383,96,186,1
384,96,132,1
385,96,23,1
386,96,588,1
387,96,582,1
388,96,207,1
389,96,155,1
390,96,162,1
391,96,182,1
392,96,303,1
393,96,175,1
394,96,149,1
395,96,425,1
396,96,0,1
397,96,91,1
398,96,228,1
399,96,114,1
400,96,506,1
