,TF,Target,Label
0,6,212,1
1,6,1047,1
2,6,276,1
3,6,38,1
4,6,1334,1
5,6,394,1
6,6,946,1
7,6,75,1
8,6,972,1
9,6,94,1
10,6,926,1
11,6,662,1
12,6,431,1
13,6,1375,1
14,6,1384,1
15,8,1218,1
16,9,686,1
17,9,841,1
18,9,1237,1
19,9,890,1
20,16,931,1
21,16,171,1
22,24,734,1
23,24,1362,1
24,24,1014,1
25,24,365,1
26,24,1300,1
27,24,687,1
28,24,199,1
29,24,1375,1
30,24,1136,1
31,24,727,1
32,24,1144,1
33,24,1402,1
34,24,140,1
35,24,188,1
36,24,773,1
37,24,638,1
38,24,287,1
39,24,929,1
40,24,420,1
41,25,594,1
42,25,286,1
43,25,1320,1
44,25,716,1
45,25,301,1
46,25,943,1
47,35,285,1
48,35,770,1
49,35,938,1
50,35,1382,1
51,35,94,1
52,35,652,1
53,38,1113,1
54,38,141,1
55,38,579,1
56,38,249,1
57,38,1242,1
58,38,35,1
59,38,922,1
60,38,830,1
61,38,294,1
62,38,1136,1
63,38,1394,1
64,38,674,1
65,38,1396,1
66,38,1300,1
67,38,563,1
68,38,1014,1
69,38,511,1
70,38,598,1
71,38,1018,1
72,38,571,1
73,38,41,1
74,38,1187,1
75,38,1230,1
76,38,970,1
77,38,1122,1
78,38,515,1
79,38,36,1
80,38,344,1
81,38,1348,1
82,38,238,1
83,38,480,1
84,38,513,1
85,38,715,1
86,38,956,1
87,38,153,1
88,38,286,1
89,38,1090,1
90,41,771,1
91,41,146,1
92,41,1333,1
93,41,1217,1
94,61,477,1
95,61,647,1
96,61,827,1
97,61,551,1
98,61,992,1
99,61,1159,1
100,61,1076,1
101,61,771,1
102,62,965,1
103,62,594,1
104,64,914,1
105,64,158,1
106,64,463,1
107,64,632,1
108,64,383,1
109,64,75,1
110,80,1023,1
111,80,290,1
112,80,1305,1
113,80,43,1
114,80,805,1
115,80,188,1
116,80,825,1
117,80,771,1
118,80,140,1
119,80,1366,1
120,80,753,1
121,80,19,1
122,80,1289,1
123,80,853,1
124,80,129,1
125,80,1300,1
126,80,1402,1
127,80,116,1
128,80,1139,1
129,80,295,1
130,80,8,1
131,80,6,1
132,80,71,1
133,80,1010,1
134,80,1194,1
135,89,1047,1
136,103,62,1
137,106,716,1
138,106,385,1
139,106,103,1
140,106,1025,1
141,106,154,1
142,106,1348,1
143,106,638,1
144,106,250,1
145,106,129,1
146,106,528,1
147,106,975,1
148,106,1168,1
149,106,109,1
150,106,237,1
151,106,74,1
152,106,659,1
153,106,348,1
154,106,214,1
155,106,707,1
156,106,216,1
157,106,1005,1
158,106,1210,1
159,106,1078,1
160,106,338,1
161,106,848,1
162,106,19,1
163,106,940,1
164,106,814,1
165,106,853,1
166,107,75,1
167,107,1211,1
168,107,463,1
169,107,895,1
170,109,567,1
171,109,298,1
172,109,963,1
173,109,1254,1
174,109,638,1
175,111,54,1
176,111,145,1
177,115,199,1
178,116,320,1
179,116,540,1
180,116,298,1
181,126,931,1
182,128,230,1
183,128,1029,1
184,129,278,1
185,129,859,1
186,129,400,1
187,129,1358,1
188,131,793,1
189,134,1243,1
190,141,859,1
191,141,874,1
192,141,230,1
193,141,384,1
194,141,1217,1
195,141,1047,1
196,141,931,1
197,141,38,1
198,141,616,1
199,141,1404,1
200,158,250,1
201,171,165,1
202,171,1295,1
203,171,403,1
204,171,1154,1
205,171,1168,1
206,171,447,1
207,171,511,1
208,171,35,1
209,171,730,1
210,171,627,1
211,171,1287,1
212,171,1358,1
213,171,906,1
214,171,1308,1
215,171,1098,1
216,171,1321,1
217,171,386,1
218,171,481,1
219,171,173,1
220,171,1222,1
221,171,1197,1
222,171,556,1
223,171,1395,1
224,171,557,1
225,171,1007,1
226,171,1374,1
227,171,946,1
228,171,253,1
229,171,628,1
230,171,134,1
231,171,1063,1
232,171,896,1
233,171,340,1
234,171,528,1
235,171,455,1
236,171,1371,1
237,171,32,1
238,171,288,1
239,171,850,1
240,171,1195,1
241,171,1243,1
242,171,652,1
243,171,908,1
244,171,1283,1
245,171,1263,1
246,171,34,1
247,171,554,1
248,171,1285,1
249,171,656,1
250,171,84,1
251,171,1242,1
252,171,411,1
253,171,301,1
254,171,1366,1
255,171,116,1
256,171,451,1
257,171,983,1
258,171,945,1
259,171,75,1
260,171,1230,1
261,171,1364,1
262,171,1079,1
263,171,1009,1
264,171,1151,1
265,171,713,1
266,171,859,1
267,171,1081,1
268,171,1064,1
269,171,408,1
270,171,974,1
271,171,41,1
272,171,383,1
273,171,571,1
274,171,743,1
275,171,361,1
276,171,1014,1
277,171,1384,1
278,171,487,1
279,171,531,1
280,171,1240,1
281,171,942,1
282,171,1218,1
283,171,212,1
284,171,264,1
285,171,159,1
286,171,325,1
287,171,650,1
288,173,747,1
289,179,97,1
290,179,171,1
291,179,394,1
292,180,230,1
293,180,94,1
294,180,78,1
295,180,1081,1
296,183,875,1
297,183,758,1
298,183,260,1
299,183,792,1
300,183,318,1
301,183,1337,1
302,183,486,1
303,183,1053,1
304,183,179,1
305,183,149,1
306,183,1358,1
307,183,957,1
308,183,634,1
309,183,1375,1
310,183,189,1
311,183,932,1
312,183,974,1
313,183,994,1
314,188,745,1
315,189,230,1
316,194,301,1
317,194,1047,1
318,197,1358,1
319,199,741,1
320,199,115,1
321,207,498,1
322,220,146,1
323,220,1218,1
324,224,230,1
325,225,747,1
326,230,662,1
327,230,769,1
328,230,342,1
329,230,8,1
330,230,264,1
331,230,963,1
332,230,128,1
333,230,782,1
334,230,1254,1
335,230,742,1
336,230,1306,1
337,230,1278,1
338,230,250,1
339,230,286,1
340,230,1354,1
341,230,1319,1
342,230,189,1
343,230,1187,1
344,230,1009,1
345,230,180,1
346,230,383,1
347,230,380,1
348,230,1375,1
349,230,89,1
350,230,602,1
351,230,1287,1
352,230,587,1
353,230,557,1
354,230,1014,1
355,230,1144,1
356,230,1047,1
357,230,1360,1
358,230,25,1
359,230,673,1
360,230,306,1
361,230,75,1
362,230,681,1
363,230,1374,1
364,230,1066,1
365,230,1371,1
366,230,6,1
367,230,1030,1
368,230,616,1
369,231,1262,1
370,240,156,1
371,240,402,1
372,247,344,1
373,250,252,1
374,250,853,1
375,250,298,1
376,250,1047,1
377,250,964,1
378,250,424,1
379,250,1375,1
380,250,680,1
381,250,1029,1
382,250,917,1
383,250,910,1
384,250,520,1
385,250,888,1
386,250,1320,1
387,250,1217,1
388,250,798,1
389,250,230,1
390,250,249,1
391,250,386,1
392,250,1122,1
393,250,890,1
394,250,1360,1
395,250,380,1
396,250,489,1
397,273,366,1
398,275,441,1
399,275,237,1
400,275,572,1
401,275,953,1
402,275,171,1
403,275,1118,1
404,275,1181,1
405,275,1353,1
406,275,914,1
407,275,766,1
408,275,1295,1
409,275,1041,1
410,275,424,1
411,275,1069,1
412,275,668,1
413,275,505,1
414,275,608,1
415,276,6,1
416,278,595,1
417,278,1053,1
418,278,700,1
419,278,980,1
420,278,183,1
421,280,1383,1
422,280,890,1
423,280,686,1
424,280,1353,1
425,286,766,1
426,286,1264,1
427,286,975,1
428,286,103,1
429,286,450,1
430,286,306,1
431,286,1287,1
432,286,650,1
433,286,569,1
434,286,1101,1
435,286,134,1
436,286,631,1
437,286,673,1
438,286,1025,1
439,286,263,1
440,286,608,1
441,286,1242,1
442,286,730,1
443,286,487,1
444,286,310,1
445,286,853,1
446,286,1230,1
447,286,1014,1
448,286,1047,1
449,286,150,1
450,286,1398,1
451,286,8,1
452,286,250,1
453,286,109,1
454,286,971,1
455,286,640,1
456,286,1326,1
457,286,1375,1
458,286,41,1
459,286,1122,1
460,286,511,1
461,286,1215,1
462,286,36,1
463,286,278,1
464,286,617,1
465,286,1394,1
466,286,153,1
467,286,1334,1
468,286,360,1
469,286,171,1
470,286,845,1
471,286,1366,1
472,301,716,1
473,301,964,1
474,301,1375,1
475,301,94,1
476,301,741,1
477,301,383,1
478,301,25,1
479,301,1358,1
480,310,1398,1
481,310,1123,1
482,310,1132,1
483,310,923,1
484,310,650,1
485,310,250,1
486,310,1089,1
487,310,803,1
488,310,436,1
489,310,466,1
490,310,41,1
491,310,1042,1
492,310,171,1
493,310,946,1
494,310,1014,1
495,310,44,1
496,310,1079,1
497,310,732,1
498,310,679,1
499,310,172,1
500,310,267,1
501,310,104,1
502,310,283,1
503,311,260,1
504,320,230,1
505,320,931,1
506,320,128,1
507,320,1292,1
508,324,45,1
509,324,120,1
510,328,1166,1
511,340,612,1
512,340,318,1
513,340,1082,1
514,340,1092,1
515,340,124,1
516,340,964,1
517,340,436,1
518,340,289,1
519,340,1207,1
520,340,921,1
521,340,727,1
522,340,851,1
523,340,681,1
524,340,154,1
525,340,229,1
526,340,188,1
527,340,387,1
528,340,253,1
529,340,518,1
530,340,502,1
531,340,1401,1
532,340,1181,1
533,340,307,1
534,340,189,1
535,340,239,1
536,340,1326,1
537,340,904,1
538,340,1380,1
539,340,86,1
540,340,521,1
541,340,451,1
542,340,486,1
543,340,421,1
544,340,1384,1
545,340,1010,1
546,340,280,1
547,340,765,1
548,340,1367,1
549,340,288,1
550,340,1369,1
551,340,346,1
552,340,766,1
553,340,350,1
554,340,512,1
555,340,745,1
556,340,1373,1
557,340,1023,1
558,340,953,1
559,340,1200,1
560,340,1063,1
561,340,24,1
562,340,1394,1
563,340,1282,1
564,340,713,1
565,340,806,1
566,340,652,1
567,340,17,1
568,340,1006,1
569,340,342,1
570,340,263,1
571,340,1058,1
572,340,238,1
573,340,116,1
574,340,991,1
575,340,940,1
576,342,230,1
577,344,38,1
578,344,1374,1
579,344,948,1
580,355,1144,1
581,355,1047,1
582,355,762,1
583,355,503,1
584,355,1269,1
585,366,841,1
586,366,273,1
587,367,1291,1
588,383,691,1
589,383,798,1
590,383,1375,1
591,383,1358,1
592,383,25,1
593,383,1320,1
594,383,943,1
595,383,1044,1
596,383,697,1
597,384,431,1
598,384,926,1
599,384,1047,1
600,384,931,1
601,393,1378,1
602,393,1098,1
603,394,650,1
604,394,627,1
605,394,872,1
606,394,850,1
607,400,964,1
608,400,141,1
609,400,230,1
610,400,4,1
611,403,861,1
612,406,1182,1
613,406,798,1
614,410,433,1
615,410,380,1
616,424,1281,1
617,424,294,1
618,424,1353,1
619,424,1348,1
620,424,275,1
621,431,1118,1
622,431,384,1
623,431,6,1
624,433,855,1
625,433,1201,1
626,433,410,1
627,433,739,1
628,433,1300,1
629,436,309,1
630,436,319,1
631,436,587,1
632,436,149,1
633,436,350,1
634,436,542,1
635,436,212,1
636,436,344,1
637,436,1391,1
638,436,684,1
639,436,1260,1
640,436,504,1
641,436,165,1
642,436,50,1
643,436,758,1
644,436,315,1
645,436,647,1
646,436,841,1
647,436,610,1
648,436,1347,1
649,436,383,1
650,436,554,1
651,436,505,1
652,436,82,1
653,436,286,1
654,436,686,1
655,436,1397,1
656,436,1287,1
657,436,54,1
658,436,631,1
659,436,632,1
660,436,1181,1
661,436,9,1
662,436,857,1
663,436,972,1
664,436,1012,1
665,436,174,1
666,436,1003,1
667,436,280,1
668,436,1059,1
669,436,123,1
670,436,688,1
671,436,1358,1
672,436,1243,1
673,436,890,1
674,436,766,1
675,436,314,1
676,436,1076,1
677,436,1326,1
678,436,440,1
679,436,1238,1
680,440,700,1
681,447,171,1
682,447,466,1
683,447,102,1
684,447,1261,1
685,455,400,1
686,465,528,1
687,473,109,1
688,473,892,1
689,473,755,1
690,473,1023,1
691,473,1238,1
692,473,85,1
693,473,1036,1
694,473,186,1
695,473,1356,1
696,473,742,1
697,473,1129,1
698,473,809,1
699,473,1076,1
700,473,916,1
701,473,826,1
702,473,941,1
703,473,232,1
704,473,391,1
705,473,1030,1
706,473,238,1
707,473,141,1
708,473,214,1
709,473,615,1
710,473,225,1
711,473,122,1
712,473,943,1
713,473,806,1
714,473,604,1
715,473,1287,1
716,473,1248,1
717,473,116,1
718,473,369,1
719,473,1113,1
720,473,51,1
721,473,375,1
722,473,433,1
723,473,1223,1
724,473,8,1
725,473,515,1
726,473,953,1
727,473,284,1
728,473,1162,1
729,473,489,1
730,473,1375,1
731,477,1256,1
732,477,594,1
733,477,1390,1
734,477,61,1
735,487,1298,1
736,487,1169,1
737,498,1153,1
738,499,875,1
739,503,660,1
740,503,1394,1
741,503,386,1
742,504,103,1
743,504,315,1
744,504,16,1
745,504,173,1
746,504,1359,1
747,504,473,1
748,504,598,1
749,504,709,1
750,504,1056,1
751,504,1394,1
752,504,827,1
753,504,1406,1
754,504,760,1
755,504,41,1
756,504,396,1
757,504,1255,1
758,504,464,1
759,504,614,1
760,504,1375,1
761,504,229,1
762,504,496,1
763,504,952,1
764,504,335,1
765,504,1242,1
766,504,1196,1
767,504,70,1
768,504,1144,1
769,504,901,1
770,504,1360,1
771,504,1159,1
772,504,600,1
773,504,1233,1
774,504,106,1
775,504,1019,1
776,504,120,1
777,504,469,1
778,504,399,1
779,504,96,1
780,504,1287,1
781,504,995,1
782,504,714,1
783,514,329,1
784,514,1047,1
785,514,130,1
786,514,61,1
787,514,264,1
788,514,1195,1
789,514,128,1
790,514,1039,1
791,514,32,1
792,514,109,1
793,514,197,1
794,514,876,1
795,514,544,1
796,514,35,1
797,514,958,1
798,514,1239,1
799,514,103,1
800,514,180,1
801,514,587,1
802,514,1405,1
803,514,227,1
804,514,527,1
805,514,1084,1
806,514,1075,1
807,514,1398,1
808,514,963,1
809,514,456,1
810,514,160,1
811,514,900,1
812,514,627,1
813,515,171,1
814,515,1013,1
815,515,1375,1
816,515,649,1
817,515,360,1
818,515,327,1
819,515,1321,1
820,515,713,1
821,515,80,1
822,515,1347,1
823,515,491,1
824,515,1316,1
825,515,767,1
826,515,628,1
827,515,196,1
828,515,731,1
829,515,239,1
830,515,651,1
831,515,732,1
832,515,1239,1
833,515,1125,1
834,515,243,1
835,515,38,1
836,515,41,1
837,517,1140,1
838,517,1218,1
839,517,383,1
840,523,344,1
841,527,94,1
842,528,640,1
843,528,465,1
844,531,610,1
845,531,201,1
846,531,850,1
847,531,587,1
848,531,54,1
849,531,1391,1
850,531,436,1
851,531,314,1
852,531,631,1
853,531,82,1
854,531,1166,1
855,531,430,1
856,531,834,1
857,531,1405,1
858,531,972,1
859,531,350,1
860,531,1351,1
861,531,280,1
862,531,504,1
863,531,149,1
864,531,890,1
865,531,417,1
866,531,50,1
867,531,732,1
868,531,608,1
869,531,1347,1
870,531,1076,1
871,531,1098,1
872,531,1337,1
873,531,286,1
874,531,857,1
875,531,6,1
876,531,647,1
877,531,684,1
878,531,505,1
879,531,1012,1
880,531,1287,1
881,531,319,1
882,531,315,1
883,531,1358,1
884,531,362,1
885,531,1239,1
886,531,1059,1
887,531,1260,1
888,531,1155,1
889,531,172,1
890,531,841,1
891,531,765,1
892,538,941,1
893,539,386,1
894,539,1321,1
895,539,123,1
896,539,985,1
897,540,116,1
898,541,1321,1
899,541,230,1
900,543,866,1
901,543,582,1
902,551,61,1
903,555,859,1
904,556,617,1
905,556,1285,1
906,564,1394,1
907,564,602,1
908,564,1262,1
909,566,61,1
910,566,31,1
911,566,650,1
912,566,433,1
913,571,1264,1
914,571,931,1
915,587,968,1
916,594,935,1
917,594,782,1
918,594,477,1
919,594,1098,1
920,594,1234,1
921,594,1390,1
922,594,62,1
923,595,700,1
924,595,278,1
925,596,1320,1
926,596,301,1
927,603,1227,1
928,608,1030,1
929,608,632,1
930,614,258,1
931,614,892,1
932,614,295,1
933,614,1195,1
934,614,355,1
935,614,1187,1
936,614,571,1
937,614,598,1
938,614,16,1
939,614,511,1
940,614,1264,1
941,614,342,1
942,614,513,1
943,614,680,1
944,614,31,1
945,614,674,1
946,614,1047,1
947,614,14,1
948,614,126,1
949,614,713,1
950,614,1230,1
951,614,167,1
952,614,964,1
953,614,94,1
954,614,1248,1
955,614,36,1
956,614,277,1
957,614,461,1
958,614,294,1
959,614,463,1
960,614,953,1
961,614,662,1
962,616,123,1
963,617,765,1
964,617,286,1
965,631,1025,1
966,631,74,1
967,631,1125,1
968,631,324,1
969,631,1366,1
970,631,852,1
971,631,541,1
972,631,1278,1
973,631,1061,1
974,631,1396,1
975,631,141,1
976,631,560,1
977,631,415,1
978,631,1356,1
979,631,853,1
980,631,650,1
981,631,637,1
982,631,604,1
983,631,1028,1
984,631,3,1
985,631,152,1
986,638,1320,1
987,638,1055,1
988,638,10,1
989,638,749,1
990,640,171,1
991,640,1047,1
992,641,171,1
993,650,1214,1
994,650,984,1
995,650,709,1
996,650,514,1
997,650,1165,1
998,650,568,1
999,650,1022,1
1000,650,403,1
1001,650,43,1
1002,650,655,1
1003,650,1166,1
1004,650,441,1
1005,650,1164,1
1006,650,81,1
1007,650,189,1
1008,650,1084,1
1009,650,1405,1
1010,650,1113,1
1011,650,1401,1
1012,650,484,1
1013,650,250,1
1014,650,886,1
1015,650,276,1
1016,650,1390,1
1017,650,498,1
1018,650,1089,1
1019,650,204,1
1020,650,643,1
1021,650,169,1
1022,650,1053,1
1023,650,180,1
1024,650,1379,1
1025,650,237,1
1026,650,545,1
1027,650,940,1
