,TF,Target,Label
0,0,36,1
1,5,675,1
2,5,357,1
3,5,346,1
4,5,381,1
5,5,277,1
6,5,853,1
7,5,1364,1
8,5,1027,1
9,5,914,1
10,5,130,1
11,5,586,1
12,5,195,1
13,5,826,1
14,5,923,1
15,5,1258,1
16,5,1215,1
17,6,475,1
18,7,93,1
19,16,1119,1
20,18,620,1
21,20,1007,1
22,30,249,1
23,30,354,1
24,30,450,1
25,30,205,1
26,30,228,1
27,30,892,1
28,30,34,1
29,30,1374,1
30,30,660,1
31,30,254,1
32,30,1344,1
33,30,726,1
34,30,289,1
35,32,19,1
36,32,202,1
37,32,30,1
38,32,122,1
39,32,739,1
40,32,1374,1
41,32,902,1
42,32,743,1
43,32,58,1
44,32,516,1
45,32,1151,1
46,32,409,1
47,32,862,1
48,32,706,1
49,32,1012,1
50,32,1344,1
51,32,765,1
52,32,1353,1
53,32,666,1
54,32,228,1
55,32,612,1
56,33,1306,1
57,33,367,1
58,33,206,1
59,33,487,1
60,33,393,1
61,33,931,1
62,33,1189,1
63,33,1099,1
64,33,1303,1
65,33,675,1
66,33,874,1
67,33,405,1
68,33,403,1
69,33,34,1
70,33,1288,1
71,33,1097,1
72,34,1249,1
73,34,759,1
74,34,726,1
75,34,1222,1
76,34,72,1
77,34,397,1
78,34,1243,1
79,34,305,1
80,34,606,1
81,34,612,1
82,34,489,1
83,34,662,1
84,34,765,1
85,34,942,1
86,34,609,1
87,34,539,1
88,34,183,1
89,34,563,1
90,34,572,1
91,34,1180,1
92,34,33,1
93,34,558,1
94,34,918,1
95,36,600,1
96,36,1118,1
97,36,704,1
98,36,28,1
99,36,311,1
100,36,1249,1
101,36,751,1
102,36,881,1
103,36,1306,1
104,36,367,1
105,36,1202,1
106,36,1243,1
107,36,1227,1
108,36,612,1
109,36,1030,1
110,36,1344,1
111,44,254,1
112,44,609,1
113,44,34,1
114,44,1131,1
115,44,539,1
116,44,202,1
117,44,154,1
118,46,487,1
119,46,1202,1
120,46,1000,1
121,46,1295,1
122,46,848,1
123,46,360,1
124,49,1169,1
125,49,14,1
126,49,330,1
127,49,65,1
128,49,467,1
129,49,1182,1
130,49,1027,1
131,49,423,1
132,49,874,1
133,49,454,1
134,49,988,1
135,49,882,1
136,49,675,1
137,49,517,1
138,55,784,1
139,55,769,1
140,55,224,1
141,55,1057,1
142,56,1182,1
143,56,454,1
144,56,65,1
145,56,467,1
146,56,330,1
147,56,1023,1
148,56,47,1
149,56,675,1
150,56,49,1
151,59,1140,1
152,59,826,1
153,59,1178,1
154,59,1139,1
155,59,1149,1
156,59,853,1
157,59,1215,1
158,59,5,1
159,66,1364,1
160,66,500,1
161,66,460,1
162,66,1189,1
163,66,454,1
164,66,1004,1
165,66,59,1
166,66,1027,1
167,66,646,1
168,66,195,1
169,66,826,1
170,66,27,1
171,66,130,1
172,66,86,1
173,66,284,1
174,66,1258,1
175,71,85,1
176,72,243,1
177,72,257,1
178,72,982,1
179,72,612,1
180,72,1317,1
181,72,670,1
182,72,1023,1
183,72,1250,1
184,72,1119,1
185,72,367,1
186,72,1125,1
187,72,477,1
188,72,558,1
189,72,980,1
190,72,75,1
191,72,606,1
192,72,405,1
193,72,847,1
194,74,931,1
195,74,1194,1
196,74,108,1
197,74,879,1
198,74,768,1
199,74,356,1
200,74,932,1
201,76,823,1
202,76,643,1
203,77,1033,1
204,79,1186,1
205,79,1057,1
206,79,55,1
207,79,784,1
208,85,932,1
209,85,71,1
210,85,507,1
211,86,568,1
212,86,500,1
213,86,740,1
214,86,1004,1
215,86,59,1
216,86,1149,1
217,86,110,1
218,89,932,1
219,89,507,1
220,108,612,1
221,108,1249,1
222,108,367,1
223,108,1125,1
224,108,588,1
225,108,1243,1
226,108,690,1
227,108,1126,1
228,108,19,1
229,108,1194,1
230,108,34,1
231,108,1303,1
232,108,1231,1
233,108,305,1
234,108,609,1
235,108,551,1
236,108,1387,1
237,108,739,1
238,108,131,1
239,108,74,1
240,108,879,1
241,116,879,1
242,116,1231,1
243,116,340,1
244,116,74,1
245,122,32,1
246,122,1012,1
247,123,111,1
248,130,66,1
249,130,874,1
250,130,1215,1
251,130,740,1
252,130,506,1
253,130,381,1
254,130,197,1
255,130,195,1
256,130,145,1
257,130,603,1
258,130,1318,1
259,130,357,1
260,130,1258,1
261,130,460,1
262,130,1149,1
263,130,826,1
264,130,215,1
265,130,1245,1
266,130,853,1
267,130,878,1
268,135,147,1
269,135,1227,1
270,135,843,1
271,135,383,1
272,135,1186,1
273,135,726,1
274,135,1268,1
275,135,1296,1
276,135,509,1
277,135,1289,1
278,135,784,1
279,135,390,1
280,141,693,1
281,141,558,1
282,141,606,1
283,141,1357,1
284,141,946,1
285,141,612,1
286,143,413,1
287,143,1125,1
288,145,284,1
289,145,700,1
290,145,878,1
291,145,130,1
292,149,1356,1
293,149,393,1
294,152,1379,1
295,152,1274,1
296,152,554,1
297,152,834,1
298,152,1399,1
299,152,75,1
300,152,525,1
301,152,1306,1
302,156,786,1
303,156,1187,1
304,156,748,1
305,156,1238,1
306,156,588,1
307,156,1364,1
308,156,879,1
309,156,1344,1
310,156,671,1
311,156,707,1
312,160,391,1
313,160,489,1
314,160,754,1
315,167,456,1
316,167,505,1
317,167,477,1
318,167,602,1
319,167,891,1
320,167,217,1
321,167,538,1
322,167,1169,1
323,167,317,1
324,167,612,1
325,167,976,1
326,174,1250,1
327,176,30,1
328,178,330,1
329,178,842,1
330,178,1340,1
331,178,317,1
332,178,1144,1
333,178,1053,1
334,178,985,1
335,178,223,1
336,178,328,1
337,178,307,1
338,178,521,1
339,178,753,1
340,178,745,1
341,178,1268,1
342,178,1248,1
343,178,494,1
344,178,198,1
345,178,463,1
346,178,1169,1
347,178,342,1
348,178,65,1
349,178,1311,1
350,178,810,1
351,178,164,1
352,183,202,1
353,183,609,1
354,183,539,1
355,183,340,1
356,183,726,1
357,183,660,1
358,183,30,1
359,183,606,1
360,188,538,1
361,188,805,1
362,188,1219,1
363,188,980,1
364,188,810,1
365,188,223,1
366,188,50,1
367,188,1340,1
368,188,240,1
369,188,521,1
370,188,842,1
371,188,1277,1
372,188,1000,1
373,188,330,1
374,188,494,1
375,188,11,1
376,188,463,1
377,188,257,1
378,188,158,1
379,188,173,1
380,188,881,1
381,188,307,1
382,188,1311,1
383,188,1268,1
384,188,439,1
385,188,802,1
386,188,164,1
387,188,1023,1
388,188,365,1
389,188,292,1
390,188,670,1
391,193,476,1
392,193,1344,1
393,193,642,1
394,193,30,1
395,195,1364,1
396,195,1215,1
397,195,874,1
398,195,460,1
399,195,197,1
400,195,826,1
401,195,853,1
402,195,675,1
403,195,130,1
404,195,66,1
405,195,381,1
406,195,586,1
407,197,1318,1
408,197,646,1
409,197,1139,1
410,197,1215,1
411,197,506,1
412,197,66,1
413,197,675,1
414,197,346,1
415,197,1364,1
416,197,1348,1
417,197,215,1
418,197,1245,1
419,197,853,1
420,197,381,1
421,197,495,1
422,197,1258,1
423,197,500,1
424,197,86,1
