,TF,Target,Label
0,6,1218,1
1,6,380,1
2,6,212,1
3,6,1404,1
4,6,875,1
5,6,1375,1
6,6,946,1
7,6,926,1
8,6,394,1
9,6,75,1
10,6,972,1
11,6,919,1
12,6,650,1
13,6,431,1
14,6,94,1
15,8,1218,1
16,9,1081,1
17,9,890,1
18,9,1383,1
19,9,686,1
20,16,171,1
21,16,8,1
22,24,1272,1
23,24,287,1
24,24,344,1
25,24,536,1
26,24,638,1
27,24,933,1
28,24,1375,1
29,24,1025,1
30,24,188,1
31,24,4,1
32,24,14,1
33,24,1362,1
34,24,1402,1
35,24,1300,1
36,24,365,1
37,24,1144,1
38,24,1217,1
39,24,773,1
40,24,1136,1
41,25,943,1
42,25,1320,1
43,25,594,1
44,25,286,1
45,25,596,1
46,25,1375,1
47,33,1175,1
48,35,652,1
49,35,94,1
50,35,1030,1
51,35,1010,1
52,35,1218,1
53,35,285,1
54,38,579,1
55,38,853,1
56,38,602,1
57,38,1264,1
58,38,1319,1
59,38,509,1
60,38,153,1
61,38,1326,1
62,38,36,1
63,38,517,1
64,38,444,1
65,38,1283,1
66,38,586,1
67,38,563,1
68,38,598,1
69,38,35,1
70,38,1396,1
71,38,238,1
72,38,41,1
73,38,715,1
74,38,1136,1
75,38,830,1
76,38,249,1
77,38,1230,1
78,38,294,1
79,38,515,1
80,38,511,1
81,38,1187,1
82,38,922,1
83,38,480,1
84,38,1018,1
85,38,1090,1
86,38,956,1
87,38,727,1
88,38,1348,1
89,38,513,1
90,38,1113,1
91,41,146,1
92,41,771,1
93,41,1217,1
94,41,286,1
95,61,551,1
96,61,1144,1
97,61,992,1
98,61,1061,1
99,61,566,1
100,61,647,1
101,61,128,1
102,61,477,1
103,62,941,1
104,62,67,1
105,64,1322,1
106,64,1047,1
107,64,383,1
108,64,914,1
109,64,75,1
110,64,632,1
111,73,807,1
112,80,1040,1
113,80,566,1
114,80,188,1
115,80,707,1
116,80,43,1
117,80,116,1
118,80,1289,1
119,80,1375,1
120,80,1337,1
121,80,1068,1
122,80,71,1
123,80,8,1
124,80,825,1
125,80,806,1
126,80,1010,1
127,80,805,1
128,80,47,1
129,80,674,1
130,80,407,1
131,80,1282,1
132,80,524,1
133,80,6,1
134,80,1023,1
135,80,140,1
136,80,342,1
137,89,1047,1
138,106,277,1
139,106,659,1
140,106,1348,1
141,106,1053,1
142,106,188,1
143,106,716,1
144,106,1078,1
145,106,396,1
146,106,19,1
147,106,848,1
148,106,385,1
149,106,758,1
150,106,681,1
151,106,103,1
152,106,953,1
153,106,914,1
154,106,907,1
155,106,1168,1
156,106,1181,1
157,106,250,1
158,106,528,1
159,106,1005,1
160,106,338,1
161,106,618,1
162,106,154,1
163,106,1025,1
164,106,638,1
165,106,214,1
166,106,348,1
167,107,1321,1
168,107,895,1
169,107,1211,1
170,107,463,1
171,109,498,1
172,109,567,1
173,109,1076,1
174,109,1047,1
175,109,963,1
176,111,1047,1
177,111,145,1
178,115,199,1
179,116,320,1
180,116,1287,1
181,116,540,1
182,126,931,1
183,128,320,1
184,128,1029,1
185,129,400,1
186,129,1062,1
187,129,1358,1
188,129,859,1
189,131,793,1
190,134,1243,1
191,141,616,1
192,141,926,1
193,141,1241,1
194,141,803,1
195,141,431,1
196,141,859,1
197,141,1375,1
198,141,6,1
199,141,38,1
200,141,384,1
201,158,250,1
202,171,1218,1
203,171,1154,1
204,171,929,1
205,171,1168,1
206,171,999,1
207,171,153,1
208,171,253,1
209,171,1222,1
210,171,1395,1
211,171,134,1
212,171,627,1
213,171,1056,1
214,171,1321,1
215,171,183,1
216,171,1007,1
217,171,769,1
218,171,463,1
219,171,1047,1
220,171,547,1
221,171,25,1
222,171,212,1
223,171,795,1
224,171,6,1
225,171,1318,1
226,171,974,1
227,171,325,1
228,171,1169,1
229,171,1134,1
230,171,408,1
231,171,741,1
232,171,724,1
233,171,1333,1
234,171,481,1
235,171,1230,1
236,171,859,1
237,171,1098,1
238,171,403,1
239,171,383,1
240,171,511,1
241,171,871,1
242,171,554,1
243,171,517,1
244,171,156,1
245,171,35,1
246,171,571,1
247,171,730,1
248,171,75,1
249,171,507,1
250,171,1081,1
251,171,294,1
252,171,942,1
253,171,1371,1
254,171,557,1
255,171,81,1
256,171,526,1
257,171,1009,1
258,171,632,1
259,171,667,1
260,171,455,1
261,171,451,1
262,171,159,1
263,171,631,1
264,171,411,1
265,171,587,1
266,171,1074,1
267,171,384,1
268,171,1240,1
269,171,1369,1
270,171,906,1
271,171,652,1
272,171,743,1
273,171,310,1
274,171,179,1
275,171,264,1
276,171,340,1
277,171,1358,1
278,171,1195,1
279,171,1366,1
280,171,1285,1
281,171,713,1
282,171,785,1
283,171,778,1
284,171,727,1
285,171,1030,1
286,171,953,1
287,171,975,1
288,171,1361,1
289,173,747,1
290,179,980,1
291,179,183,1
292,179,171,1
293,180,551,1
294,180,1081,1
295,180,1140,1
296,180,230,1
297,183,1375,1
298,183,1321,1
299,183,1358,1
300,183,774,1
301,183,1337,1
302,183,596,1
303,183,1062,1
304,183,1302,1
305,183,991,1
306,183,700,1
307,183,758,1
308,183,792,1
309,183,875,1
310,183,277,1
311,183,318,1
312,183,93,1
313,183,974,1
314,183,21,1
315,188,745,1
316,193,286,1
317,194,1079,1
318,194,1047,1
319,197,1358,1
320,199,741,1
321,199,115,1
322,207,498,1
323,220,1218,1
324,220,146,1
325,224,230,1
326,225,747,1
327,230,286,1
328,230,180,1
329,230,1319,1
330,230,128,1
331,230,662,1
332,230,25,1
333,230,189,1
334,230,1291,1
335,230,1278,1
336,230,1371,1
337,230,1030,1
338,230,673,1
339,230,820,1
340,230,109,1
341,230,8,1
342,230,6,1
343,230,1218,1
344,230,1187,1
345,230,616,1
346,230,306,1
347,230,1144,1
348,230,320,1
349,230,895,1
350,230,1360,1
351,230,1203,1
352,230,1374,1
353,230,530,1
354,230,1403,1
355,230,730,1
356,230,1009,1
357,230,1047,1
358,230,1306,1
359,230,964,1
360,230,1375,1
361,230,400,1
362,230,831,1
363,230,264,1
364,230,681,1
365,230,1107,1
366,230,745,1
367,230,498,1
368,230,1354,1
369,230,602,1
370,231,1262,1
371,240,402,1
372,240,725,1
373,247,344,1
374,250,1230,1
375,250,424,1
376,250,149,1
377,250,594,1
378,250,1298,1
379,250,1239,1
380,250,994,1
381,250,286,1
382,250,320,1
383,250,798,1
384,250,249,1
385,250,1365,1
386,250,1285,1
387,250,1217,1
388,250,433,1
389,250,888,1
390,250,1375,1
391,250,220,1
392,250,1029,1
393,250,380,1
394,250,853,1
395,250,890,1
396,250,1122,1
397,250,1030,1
398,267,758,1
399,273,366,1
400,275,1181,1
401,275,109,1
402,275,668,1
403,275,171,1
404,275,644,1
405,275,153,1
406,275,1353,1
407,275,827,1
408,275,145,1
409,275,543,1
410,275,505,1
411,275,1041,1
412,275,1069,1
413,275,424,1
414,275,1385,1
415,275,953,1
416,275,1182,1
417,276,6,1
418,278,700,1
419,278,585,1
420,278,1079,1
421,278,942,1
422,278,595,1
423,280,1383,1
424,280,984,1
425,280,1007,1
426,280,1353,1
427,286,250,1
428,286,153,1
429,286,1287,1
430,286,569,1
431,286,709,1
432,286,310,1
433,286,1113,1
434,286,1030,1
435,286,54,1
436,286,360,1
437,286,1283,1
438,286,1333,1
439,286,845,1
440,286,602,1
441,286,306,1
442,286,511,1
443,286,1101,1
444,286,766,1
445,286,608,1
446,286,20,1
447,286,806,1
448,286,971,1
449,286,1264,1
450,286,975,1
451,286,1111,1
452,286,944,1
453,286,263,1
454,286,1319,1
455,286,23,1
456,286,730,1
457,286,171,1
458,286,1398,1
459,286,785,1
460,286,1122,1
461,286,8,1
462,286,1394,1
463,286,301,1
464,286,881,1
465,286,688,1
466,286,436,1
467,286,1326,1
468,286,278,1
469,286,41,1
470,286,487,1
471,286,450,1
472,286,850,1
473,286,853,1
474,288,1293,1
475,301,25,1
476,301,1375,1
477,301,304,1
478,301,120,1
479,301,1320,1
480,301,94,1
481,301,383,1
482,301,194,1
483,310,225,1
484,310,41,1
485,310,116,1
486,310,687,1
487,310,654,1
488,310,923,1
489,310,946,1
490,310,267,1
491,310,436,1
492,310,1014,1
493,310,1089,1
494,310,171,1
495,310,908,1
496,310,44,1
497,310,803,1
498,310,1354,1
499,310,466,1
500,310,1132,1
501,310,232,1
502,310,1271,1
503,310,785,1
504,310,609,1
505,310,172,1
506,311,260,1
507,320,230,1
508,320,749,1
509,320,1292,1
510,320,128,1
511,324,123,1
512,324,120,1
513,328,1166,1
514,340,1010,1
515,340,253,1
516,340,1404,1
517,340,154,1
518,340,905,1
519,340,528,1
520,340,1189,1
521,340,189,1
522,340,388,1
523,340,921,1
524,340,55,1
525,340,1400,1
526,340,387,1
527,340,1394,1
528,340,369,1
529,340,502,1
530,340,1375,1
531,340,1207,1
532,340,1014,1
533,340,421,1
534,340,727,1
535,340,1018,1
536,340,521,1
537,340,809,1
538,340,1119,1
539,340,512,1
540,340,364,1
541,340,1373,1
542,340,964,1
543,340,1063,1
544,340,1268,1
545,340,116,1
546,340,907,1
547,340,346,1
548,340,1058,1
549,340,1019,1
550,340,1092,1
551,340,382,1
552,340,1025,1
553,340,350,1
554,340,612,1
555,340,1380,1
556,340,486,1
557,340,286,1
558,340,963,1
559,340,229,1
560,340,479,1
561,340,1181,1
562,340,680,1
563,340,1023,1
564,340,47,1
565,340,1369,1
566,340,436,1
567,340,280,1
568,340,805,1
569,340,851,1
570,340,1282,1
571,340,1006,1
572,340,451,1
573,340,758,1
574,340,745,1
575,340,650,1
576,340,263,1
577,340,1200,1
578,340,632,1
579,342,230,1
580,344,1040,1
581,344,38,1
582,344,1374,1
583,355,1269,1
584,355,1334,1
585,355,1144,1
586,355,503,1
587,355,704,1
588,366,273,1
589,366,1318,1
590,367,1291,1
591,383,943,1
592,383,964,1
593,383,517,1
594,383,697,1
595,383,1375,1
596,383,1044,1
597,383,271,1
598,383,171,1
599,383,64,1
600,384,6,1
601,384,926,1
602,384,1047,1
603,384,431,1
604,393,1235,1
605,393,1098,1
606,394,931,1
607,394,872,1
608,394,6,1
609,394,352,1
610,400,4,1
611,400,230,1
612,400,1074,1
613,400,455,1
614,406,1197,1
615,406,964,1
616,410,45,1
617,410,433,1
618,424,779,1
619,424,1348,1
620,424,275,1
621,424,1390,1
622,424,702,1
623,431,141,1
624,431,384,1
625,431,6,1
626,433,1300,1
627,433,410,1
628,433,668,1
629,433,487,1
630,433,855,1
631,436,45,1
632,436,201,1
633,436,19,1
634,436,673,1
635,436,309,1
636,436,1260,1
637,436,504,1
638,436,349,1
639,436,1007,1
640,436,1243,1
641,436,9,1
642,436,684,1
643,436,405,1
644,436,1287,1
645,436,103,1
646,436,1003,1
647,436,1337,1
648,436,350,1
649,436,81,1
650,436,758,1
651,436,1008,1
652,436,82,1
653,436,1375,1
654,436,972,1
655,436,383,1
656,436,587,1
657,436,212,1
658,436,554,1
659,436,1012,1
660,436,542,1
661,436,11,1
662,436,1076,1
663,436,280,1
664,436,1397,1
665,436,800,1
666,436,829,1
667,436,1166,1
668,436,631,1
669,436,1239,1
670,436,286,1
671,436,1347,1
672,436,765,1
673,436,1098,1
674,436,149,1
675,436,841,1
676,436,1396,1
677,436,393,1
678,436,825,1
679,436,857,1
680,436,610,1
681,436,632,1
682,440,700,1
683,447,1261,1
684,447,466,1
685,447,808,1
686,447,171,1
687,455,400,1
688,465,528,1
689,473,604,1
690,473,35,1
691,473,826,1
692,473,1162,1
693,473,188,1
694,473,112,1
695,473,375,1
696,473,809,1
697,473,615,1
698,473,663,1
699,473,917,1
700,473,1129,1
701,473,1030,1
702,473,953,1
703,473,152,1
704,473,109,1
705,473,8,1
706,473,284,1
707,473,391,1
708,473,1223,1
709,473,315,1
710,473,1248,1
711,473,85,1
712,473,238,1
713,473,51,1
714,473,808,1
715,473,645,1
716,473,901,1
717,473,410,1
718,473,1356,1
719,473,747,1
720,473,806,1
721,473,755,1
722,473,436,1
723,473,225,1
724,473,1277,1
725,473,853,1
726,473,974,1
727,473,1152,1
728,473,1238,1
729,473,1005,1
730,473,1113,1
731,473,754,1
732,473,467,1
733,477,935,1
734,477,1390,1
735,477,61,1
736,477,594,1
737,487,1375,1
738,487,1169,1
739,498,1153,1
740,499,875,1
741,503,673,1
742,503,1394,1
743,503,660,1
744,504,315,1
745,504,469,1
746,504,760,1
747,504,1179,1
748,504,344,1
749,504,747,1
750,504,335,1
751,504,464,1
752,504,914,1
753,504,714,1
754,504,1360,1
755,504,11,1
756,504,1144,1
757,504,1277,1
758,504,1325,1
759,504,1304,1
760,504,1359,1
761,504,230,1
762,504,70,1
763,504,952,1
764,504,1056,1
765,504,229,1
766,504,496,1
767,504,853,1
768,504,1014,1
769,504,931,1
770,504,816,1
771,504,1242,1
772,504,1112,1
773,504,473,1
774,504,827,1
775,504,37,1
776,504,1233,1
777,504,396,1
778,504,1219,1
779,504,1076,1
780,504,812,1
781,504,399,1
782,504,1125,1
783,504,220,1
784,504,415,1
785,514,1252,1
786,514,900,1
787,514,160,1
788,514,1075,1
789,514,444,1
790,514,463,1
791,514,128,1
792,514,329,1
793,514,1018,1
794,514,1196,1
795,514,766,1
796,514,1400,1
797,514,1239,1
798,514,1077,1
799,514,1405,1
800,514,61,1
801,514,1123,1
802,514,103,1
803,514,1318,1
804,514,527,1
805,514,997,1
806,514,587,1
807,514,687,1
808,514,963,1
809,514,35,1
810,514,1269,1
811,514,1022,1
812,514,771,1
813,514,1084,1
814,514,197,1
815,515,360,1
816,515,243,1
817,515,150,1
818,515,1013,1
819,515,752,1
820,515,1125,1
821,515,196,1
822,515,239,1
823,515,713,1
824,515,1205,1
825,515,171,1
826,515,1006,1
827,515,38,1
828,515,731,1
829,515,547,1
830,515,681,1
831,515,1402,1
832,515,666,1
833,515,36,1
834,515,628,1
835,515,229,1
836,515,80,1
837,515,1185,1
838,515,510,1
839,517,1358,1
840,517,1140,1
841,517,383,1
842,523,344,1
843,528,465,1
844,528,640,1
845,531,1059,1
846,531,972,1
847,531,19,1
848,531,11,1
849,531,174,1
850,531,347,1
851,531,841,1
852,531,587,1
853,531,201,1
854,531,610,1
855,531,280,1
856,531,349,1
857,531,1260,1
858,531,440,1
859,531,807,1
860,531,309,1
861,531,9,1
862,531,417,1
863,531,504,1
864,531,766,1
865,531,647,1
866,531,1098,1
867,531,684,1
868,531,1358,1
869,531,54,1
870,531,1012,1
871,531,1347,1
872,531,243,1
873,531,202,1
874,531,829,1
875,531,743,1
876,531,1287,1
877,531,82,1
878,531,890,1
879,531,314,1
880,531,319,1
881,531,554,1
882,531,825,1
883,531,430,1
884,531,149,1
885,531,1155,1
886,531,1166,1
887,531,1375,1
888,531,631,1
889,531,1238,1
890,531,1351,1
891,531,436,1
892,531,194,1
893,539,325,1
894,539,1333,1
895,539,386,1
896,539,120,1
897,540,116,1
898,541,1321,1
899,541,1358,1
900,543,582,1
901,543,866,1
902,551,61,1
903,555,859,1
904,556,617,1
905,556,171,1
906,557,1047,1
907,564,380,1
908,564,602,1
909,564,1394,1
910,566,45,1
911,566,433,1
912,566,1334,1
913,566,419,1
914,571,931,1
915,571,881,1
916,582,543,1
917,587,968,1
918,594,782,1
919,594,1234,1
920,594,25,1
921,594,935,1
922,594,477,1
923,594,1020,1
924,594,62,1
925,595,1163,1
926,595,278,1
927,596,1320,1
928,596,301,1
929,608,759,1
930,608,1030,1
931,614,674,1
932,614,680,1
933,614,571,1
934,614,126,1
935,614,1047,1
936,614,636,1
937,614,258,1
938,614,1208,1
939,614,662,1
940,614,167,1
941,614,1339,1
942,614,463,1
943,614,294,1
944,614,964,1
945,614,342,1
946,614,1248,1
947,614,1114,1
948,614,970,1
949,614,668,1
950,614,953,1
951,614,653,1
952,614,277,1
953,614,511,1
954,614,1111,1
955,614,1406,1
956,614,355,1
957,614,1289,1
958,614,871,1
959,614,1195,1
960,614,1300,1
961,614,3,1
962,614,1187,1
963,616,123,1
964,617,286,1
965,617,556,1
966,631,1386,1
967,631,1082,1
968,631,1369,1
969,631,572,1
970,631,732,1
971,631,324,1
972,631,371,1
973,631,560,1
974,631,141,1
975,631,1356,1
976,631,1366,1
977,631,1125,1
978,631,1300,1
979,631,852,1
980,631,1172,1
981,631,152,1
982,631,3,1
983,631,1061,1
984,631,853,1
985,631,1278,1
986,631,74,1
987,638,109,1
988,638,1132,1
989,638,1320,1
990,638,10,1
991,640,171,1
992,640,528,1
993,650,648,1
994,650,1074,1
995,650,224,1
996,650,1028,1
997,650,456,1
998,650,540,1
999,650,1014,1
1000,650,162,1
1001,650,490,1
1002,650,566,1
1003,650,608,1
1004,650,489,1
1005,650,1165,1
1006,650,48,1
1007,650,270,1
1008,650,721,1
1009,650,143,1
1010,650,1090,1
1011,650,11,1
1012,650,310,1
1013,650,496,1
