,TF,Target,Label
0,6,946,1
1,6,919,1
2,6,94,1
3,6,1334,1
4,6,75,1
5,6,45,1
6,6,431,1
7,6,212,1
8,6,1384,1
9,6,875,1
10,6,1187,1
11,6,394,1
12,6,380,1
13,6,38,1
14,6,230,1
15,8,1218,1
16,9,984,1
17,9,1081,1
18,9,841,1
19,9,1237,1
20,16,171,1
21,16,8,1
22,24,140,1
23,24,536,1
24,24,991,1
25,24,957,1
26,24,687,1
27,24,734,1
28,24,1136,1
29,24,6,1
30,24,287,1
31,24,1300,1
32,24,1362,1
33,24,38,1
34,24,365,1
35,24,933,1
36,24,1014,1
37,24,1272,1
38,24,14,1
39,24,929,1
40,24,1025,1
41,25,383,1
42,25,1375,1
43,25,596,1
44,25,1320,1
45,25,301,1
46,25,1358,1
47,35,1382,1
48,35,1010,1
49,35,285,1
50,35,770,1
51,35,1030,1
52,35,938,1
53,38,150,1
54,38,860,1
55,38,509,1
56,38,1090,1
57,38,1102,1
58,38,104,1
59,38,1030,1
60,38,32,1
61,38,830,1
62,38,586,1
63,38,1230,1
64,38,571,1
65,38,953,1
66,38,238,1
67,38,286,1
68,38,1158,1
69,38,153,1
70,38,513,1
71,38,1187,1
72,38,295,1
73,38,715,1
74,38,727,1
75,38,922,1
76,38,1348,1
77,38,340,1
78,38,579,1
79,38,6,1
80,38,294,1
81,38,806,1
82,38,598,1
83,38,399,1
84,38,563,1
85,38,1319,1
86,38,1264,1
87,38,344,1
88,38,970,1
89,38,602,1
90,41,1333,1
91,41,94,1
92,41,771,1
93,41,146,1
94,61,551,1
95,61,992,1
96,61,1105,1
97,61,1076,1
98,61,1159,1
99,61,1061,1
100,61,647,1
101,61,1144,1
102,62,941,1
103,62,965,1
104,64,397,1
105,64,383,1
106,64,1322,1
107,64,75,1
108,64,964,1
109,64,158,1
110,80,1402,1
111,80,1337,1
112,80,8,1
113,80,227,1
114,80,805,1
115,80,1366,1
116,80,753,1
117,80,295,1
118,80,771,1
119,80,1194,1
120,80,188,1
121,80,1041,1
122,80,690,1
123,80,806,1
124,80,1040,1
125,80,129,1
126,80,566,1
127,80,1068,1
128,80,853,1
129,80,225,1
130,80,6,1
131,80,290,1
132,80,825,1
133,80,1289,1
134,80,1404,1
135,89,1047,1
136,103,62,1
137,106,77,1
138,106,853,1
139,106,214,1
140,106,940,1
141,106,953,1
142,106,188,1
143,106,1210,1
144,106,1181,1
145,106,255,1
146,106,618,1
147,106,1005,1
148,106,907,1
149,106,396,1
150,106,216,1
151,106,1348,1
152,106,338,1
153,106,1053,1
154,106,1047,1
155,106,528,1
156,106,1168,1
157,106,19,1
158,106,109,1
159,106,154,1
160,106,103,1
161,106,659,1
162,106,602,1
163,106,1258,1
164,106,707,1
165,106,638,1
166,107,1211,1
167,107,75,1
168,107,895,1
169,107,463,1
170,109,1076,1
171,109,963,1
172,109,89,1
173,109,638,1
174,109,1047,1
175,111,1047,1
176,111,145,1
177,115,199,1
178,116,320,1
179,116,1287,1
180,116,128,1
181,126,931,1
182,127,749,1
183,128,116,1
184,128,1029,1
185,129,400,1
186,129,278,1
187,129,1358,1
188,129,1062,1
189,131,793,1
190,134,1243,1
191,141,931,1
192,141,1375,1
193,141,6,1
194,141,1217,1
195,141,1241,1
196,141,384,1
197,141,1404,1
198,141,431,1
199,141,874,1
200,141,859,1
201,158,250,1
202,171,286,1
203,171,212,1
204,171,1115,1
205,171,288,1
206,171,1081,1
207,171,929,1
208,171,1041,1
209,171,1243,1
210,171,264,1
211,171,84,1
212,171,1134,1
213,171,547,1
214,171,1222,1
215,171,650,1
216,171,713,1
217,171,1063,1
218,171,403,1
219,171,183,1
220,171,1285,1
221,171,1197,1
222,171,173,1
223,171,310,1
224,171,554,1
225,171,1318,1
226,171,1263,1
227,171,557,1
228,171,724,1
229,171,1333,1
230,171,531,1
231,171,995,1
232,171,517,1
233,171,632,1
234,171,1230,1
235,171,587,1
236,171,640,1
237,171,1371,1
238,171,795,1
239,171,1395,1
240,171,859,1
241,171,75,1
242,171,451,1
243,171,945,1
244,171,32,1
245,171,1014,1
246,171,906,1
247,171,238,1
248,171,1195,1
249,171,896,1
250,171,948,1
251,171,850,1
252,171,871,1
253,171,165,1
254,171,1074,1
255,171,908,1
256,171,1366,1
257,171,743,1
258,171,1009,1
259,171,716,1
260,171,511,1
261,171,803,1
262,171,81,1
263,171,1168,1
264,171,384,1
265,171,946,1
266,171,386,1
267,171,25,1
268,171,875,1
269,171,778,1
270,171,496,1
271,171,487,1
272,171,436,1
273,171,455,1
274,171,1167,1
275,171,129,1
276,171,134,1
277,171,1295,1
278,171,1169,1
279,171,41,1
280,171,977,1
281,171,627,1
282,171,1361,1
283,171,1007,1
284,171,253,1
285,171,1283,1
286,171,3,1
287,171,408,1
288,171,296,1
289,173,747,1
290,177,1390,1
291,179,183,1
292,179,394,1
293,179,171,1
294,180,1140,1
295,180,230,1
296,180,94,1
297,180,551,1
298,183,1321,1
299,183,192,1
300,183,932,1
301,183,1358,1
302,183,634,1
303,183,707,1
304,183,774,1
305,183,179,1
306,183,1375,1
307,183,318,1
308,183,994,1
309,183,1231,1
310,183,596,1
311,183,957,1
312,183,974,1
313,183,21,1
314,183,1337,1
315,183,171,1
316,188,745,1
317,189,230,1
318,193,286,1
319,194,632,1
320,194,301,1
321,197,1358,1
322,199,741,1
323,199,1269,1
324,200,998,1
325,207,498,1
326,220,1218,1
327,220,1256,1
328,224,230,1
329,225,747,1
330,230,1353,1
331,230,123,1
332,230,730,1
333,230,25,1
334,230,383,1
335,230,1203,1
336,230,917,1
337,230,1394,1
338,230,50,1
339,230,1144,1
340,230,189,1
341,230,1403,1
342,230,831,1
343,230,1187,1
344,230,1365,1
345,230,498,1
346,230,481,1
347,230,662,1
348,230,837,1
349,230,218,1
350,230,120,1
351,230,1320,1
352,230,895,1
353,230,1066,1
354,230,1107,1
355,230,963,1
356,230,75,1
357,230,616,1
358,230,752,1
359,230,400,1
360,230,681,1
361,230,659,1
362,230,1218,1
363,230,820,1
364,230,1278,1
365,230,1375,1
366,230,673,1
367,230,295,1
368,230,1374,1
369,230,964,1
370,230,1306,1
371,230,1360,1
372,230,745,1
373,240,402,1
374,240,725,1
375,247,344,1
376,250,680,1
377,250,958,1
378,250,386,1
379,250,158,1
380,250,1298,1
381,250,230,1
382,250,252,1
383,250,249,1
384,250,277,1
385,250,888,1
386,250,853,1
387,250,149,1
388,250,1320,1
389,250,424,1
