,TF,Target,Label
0,0,36,1
1,5,874,1
2,5,66,1
3,5,1215,1
4,5,68,1
5,5,197,1
6,5,1348,1
7,5,675,1
8,5,826,1
9,5,1364,1
10,5,454,1
11,5,1027,1
12,5,853,1
13,5,381,1
14,5,86,1
15,5,646,1
16,5,923,1
17,7,93,1
18,16,1119,1
19,18,620,1
20,30,726,1
21,30,366,1
22,30,34,1
23,30,157,1
24,30,660,1
25,30,450,1
26,30,892,1
27,30,539,1
28,30,1331,1
29,30,205,1
30,30,176,1
31,30,32,1
32,30,354,1
33,32,98,1
34,32,30,1
35,32,271,1
36,32,948,1
37,32,706,1
38,32,228,1
39,32,739,1
40,32,1331,1
41,32,58,1
42,32,765,1
43,32,122,1
44,32,1353,1
45,32,19,1
46,32,829,1
47,32,432,1
48,32,600,1
49,32,1344,1
50,32,588,1
51,32,1151,1
52,32,1180,1
53,32,1243,1
54,33,1189,1
55,33,367,1
56,33,454,1
57,33,1245,1
58,33,1332,1
59,33,1044,1
60,33,848,1
61,33,931,1
62,33,108,1
63,33,1027,1
64,33,710,1
65,33,675,1
66,33,1306,1
67,33,1097,1
68,33,879,1
69,33,392,1
70,34,228,1
71,34,183,1
72,34,606,1
73,34,726,1
74,34,1222,1
75,34,892,1
76,34,1216,1
77,34,1250,1
78,34,1243,1
79,34,931,1
80,34,942,1
81,34,202,1
82,34,539,1
83,34,1332,1
84,34,305,1
85,34,558,1
86,34,33,1
87,34,489,1
88,34,44,1
89,34,1249,1
90,34,1303,1
91,34,577,1
92,34,660,1
93,36,1243,1
94,36,397,1
95,36,1249,1
96,36,612,1
97,36,704,1
98,36,1319,1
99,36,8,1
100,36,588,1
101,36,807,1
102,36,217,1
103,36,600,1
104,36,509,1
105,36,1227,1
106,36,28,1
107,36,1306,1
108,36,311,1
109,44,566,1
110,44,254,1
111,44,154,1
112,44,539,1
113,44,183,1
114,44,340,1
115,44,202,1
116,46,1254,1
117,46,1295,1
118,46,314,1
119,46,848,1
120,46,487,1
121,46,333,1
122,49,14,1
123,49,691,1
124,49,988,1
125,49,56,1
126,49,635,1
127,49,1155,1
128,49,1027,1
129,49,423,1
130,49,874,1
131,49,675,1
132,49,467,1
133,49,65,1
134,49,1182,1
135,49,1245,1
136,53,1119,1
137,55,224,1
138,55,657,1
139,55,1057,1
140,55,79,1
141,56,47,1
142,56,691,1
143,56,1182,1
144,56,1027,1
145,56,675,1
146,56,1023,1
147,56,1364,1
148,56,330,1
149,56,454,1
150,59,740,1
151,59,1215,1
152,59,381,1
153,59,1140,1
154,59,1004,1
155,59,826,1
156,59,736,1
157,59,1178,1
158,66,346,1
159,66,826,1
160,66,1004,1
161,66,874,1
162,66,1178,1
163,66,284,1
164,66,675,1
165,66,59,1
166,66,646,1
167,66,460,1
168,66,454,1
169,66,1364,1
170,66,586,1
171,66,853,1
172,66,86,1
173,66,1245,1
174,71,85,1
175,72,405,1
176,72,477,1
177,72,317,1
178,72,257,1
179,72,34,1
180,72,413,1
181,72,847,1
182,72,670,1
183,72,1119,1
184,72,347,1
185,72,75,1
186,72,610,1
187,72,612,1
188,72,1099,1
189,72,1023,1
190,72,1125,1
191,72,1357,1
192,72,1317,1
193,74,932,1
194,74,209,1
195,74,903,1
196,74,116,1
197,74,931,1
198,74,356,1
199,74,673,1
200,76,823,1
201,76,1274,1
202,77,1033,1
203,79,1032,1
204,79,657,1
205,79,55,1
206,79,1057,1
207,85,507,1
208,85,932,1
209,85,918,1
210,86,5,1
211,86,197,1
212,86,500,1
213,86,740,1
214,86,1004,1
215,86,1178,1
216,86,568,1
217,89,507,1
218,89,606,1
219,108,221,1
220,108,1125,1
221,108,214,1
222,108,34,1
223,108,131,1
224,108,487,1
225,108,209,1
226,108,1243,1
227,108,1119,1
228,108,1249,1
229,108,1033,1
230,108,620,1
231,108,879,1
232,108,1126,1
233,108,931,1
234,108,860,1
235,108,305,1
236,108,33,1
237,108,551,1
238,108,1387,1
239,108,1332,1
240,116,340,1
241,116,74,1
242,116,1231,1
243,116,356,1
244,122,32,1
245,122,1353,1
246,123,111,1
247,130,675,1
248,130,1222,1
249,130,145,1
250,130,874,1
251,130,740,1
252,130,113,1
253,130,725,1
254,130,1215,1
255,130,357,1
256,130,1364,1
257,130,1149,1
258,130,277,1
259,130,1258,1
