,TF,Target,Label
0,1,563,1
1,1,311,1
2,1,406,1
3,1,819,1
4,1,329,1
5,1,424,1
6,1,639,1
7,1,188,1
8,1,293,1
9,1,454,1
10,1,676,1
11,1,593,1
12,1,823,1
13,1,265,1
14,1,427,1
15,1,178,1
16,2,320,1
17,4,363,1
18,4,548,1
19,4,523,1
20,4,296,1
21,4,242,1
22,4,446,1
23,4,666,1
24,4,728,1
25,4,319,1
26,4,496,1
27,4,370,1
28,4,24,1
29,4,500,1
30,4,94,1
31,4,946,1
32,4,681,1
33,4,669,1
34,4,662,1
35,4,556,1
36,4,64,1
37,4,476,1
38,5,470,1
39,14,534,1
40,14,551,1
41,14,161,1
42,14,945,1
43,14,409,1
44,14,433,1
45,14,673,1
46,14,195,1
47,14,176,1
48,14,672,1
49,15,280,1
50,15,816,1
51,15,858,1
52,15,409,1
53,15,623,1
54,15,249,1
55,15,600,1
56,15,785,1
57,20,551,1
58,20,550,1
59,22,534,1
60,22,758,1
61,22,228,1
62,22,627,1
63,22,342,1
64,22,362,1
65,22,54,1
66,22,317,1
67,22,623,1
68,22,249,1
69,22,394,1
70,22,813,1
71,24,669,1
72,24,96,1
73,24,94,1
74,24,655,1
75,24,767,1
76,24,64,1
77,24,662,1
78,24,946,1
79,24,41,1
80,24,441,1
81,24,864,1
82,24,745,1
83,24,137,1
84,24,296,1
85,24,186,1
86,24,382,1
87,24,319,1
88,24,358,1
89,24,476,1
90,24,500,1
91,24,750,1
92,26,86,1
93,26,706,1
94,26,892,1
95,26,29,1
96,26,616,1
97,26,462,1
98,26,89,1
99,26,709,1
100,26,84,1
101,26,794,1
102,26,858,1
103,26,331,1
104,28,435,1
105,28,456,1
106,28,139,1
107,28,854,1
108,28,471,1
109,36,292,1
110,36,114,1
111,37,543,1
112,37,892,1
113,38,328,1
114,38,319,1
115,38,386,1
116,38,30,1
117,38,367,1
118,38,610,1
119,38,61,1
120,38,9,1
121,38,290,1
122,38,573,1
123,38,936,1
124,38,499,1
125,38,213,1
126,38,259,1
127,38,635,1
128,38,307,1
129,38,40,1
130,38,501,1
131,38,786,1
132,38,513,1
133,39,631,1
134,39,482,1
135,39,522,1
136,39,736,1
137,39,595,1
138,39,205,1
139,39,556,1
140,39,470,1
141,39,33,1
142,39,815,1
143,39,623,1
144,39,139,1
145,39,924,1
146,39,709,1
147,39,85,1
148,39,534,1
149,39,26,1
150,39,156,1
151,39,319,1
152,39,328,1
153,39,906,1
154,40,156,1
155,40,222,1
156,40,939,1
157,40,38,1
158,40,342,1
159,40,687,1
160,40,676,1
161,40,499,1
162,40,378,1
163,40,426,1
164,40,307,1
165,40,96,1
166,40,250,1
167,40,864,1
168,40,386,1
169,40,365,1
170,40,441,1
171,40,319,1
172,40,515,1
173,41,222,1
174,41,24,1
175,41,186,1
176,41,669,1
177,41,441,1
178,41,67,1
179,41,801,1
180,41,375,1
181,41,216,1
182,41,296,1
183,41,406,1
184,41,662,1
185,41,319,1
186,41,343,1
187,41,946,1
188,41,681,1
189,41,902,1
190,41,520,1
191,41,788,1
192,41,195,1
193,41,117,1
194,41,687,1
195,41,641,1
196,41,554,1
197,41,786,1
198,41,242,1
199,41,749,1
200,41,546,1
201,41,38,1
202,41,57,1
203,41,642,1
204,41,220,1
205,41,112,1
206,41,864,1
207,41,85,1
208,41,387,1
209,41,745,1
210,41,456,1
211,41,212,1
212,41,276,1
213,41,736,1
214,41,496,1
215,41,445,1
216,41,137,1
217,41,226,1
218,41,300,1
219,41,328,1
220,41,4,1
221,41,190,1
222,41,211,1
223,41,854,1
224,41,936,1
225,41,414,1
226,41,307,1
227,41,339,1
228,43,497,1
229,43,198,1
230,43,44,1
231,43,620,1
232,43,332,1
233,43,330,1
234,43,506,1
235,43,386,1
236,43,650,1
237,43,613,1
238,43,493,1
239,43,911,1
240,43,18,1
241,43,784,1
242,43,919,1
243,43,245,1
244,43,876,1
245,43,174,1
246,43,833,1
247,43,819,1
248,43,247,1
249,43,72,1
250,43,769,1
251,43,625,1
252,43,649,1
253,43,828,1
254,43,401,1
255,43,512,1
256,43,29,1
257,47,779,1
258,47,445,1
259,47,104,1
260,47,78,1
261,47,654,1
262,47,377,1
263,47,374,1
264,47,638,1
265,54,22,1
266,54,662,1
267,54,394,1
268,54,57,1
269,54,317,1
270,54,475,1
271,54,342,1
272,54,115,1
