,TF,Target,Label
0,0,645,1
1,0,652,1
2,0,151,1
3,0,667,1
4,0,782,1
5,0,679,1
6,0,464,1
7,0,228,1
8,0,146,1
9,0,184,1
10,5,350,1
11,5,727,1
12,5,424,1
13,5,86,1
14,6,302,1
15,14,104,1
16,14,115,1
17,14,357,1
18,14,777,1
19,14,277,1
20,14,345,1
21,14,290,1
22,14,320,1
23,14,451,1
24,14,603,1
25,14,397,1
26,14,553,1
27,14,156,1
28,14,40,1
29,14,95,1
30,14,536,1
31,14,163,1
32,14,34,1
33,15,497,1
34,16,43,1
35,24,811,1
36,24,717,1
37,24,455,1
38,24,752,1
39,26,765,1
40,26,30,1
41,26,6,1
42,26,178,1
43,26,340,1
44,26,14,1
45,26,681,1
46,26,403,1
47,26,641,1
48,26,198,1
49,26,353,1
50,26,424,1
51,26,387,1
52,26,405,1
53,26,530,1
54,29,610,1
55,32,536,1
56,32,553,1
57,32,590,1
58,32,366,1
59,32,109,1
60,32,451,1
61,32,40,1
62,32,14,1
63,32,411,1
64,32,47,1
65,32,115,1
66,32,618,1
67,34,43,1
68,34,681,1
69,34,436,1
70,34,688,1
71,34,80,1
72,34,447,1
73,34,184,1
74,34,644,1
75,34,154,1
76,42,678,1
77,42,185,1
78,42,313,1
79,42,203,1
80,42,809,1
81,42,189,1
82,42,323,1
83,42,496,1
84,42,167,1
85,42,752,1
86,42,300,1
87,42,465,1
88,42,778,1
89,43,98,1
90,43,529,1
91,43,34,1
92,43,401,1
93,43,95,1
94,43,83,1
95,43,322,1
96,43,769,1
97,43,353,1
98,43,627,1
99,43,198,1
100,43,717,1
101,44,86,1
102,44,311,1
103,56,610,1
104,61,320,1
105,61,528,1
106,67,108,1
107,68,727,1
108,68,551,1
109,68,228,1
110,68,446,1
111,71,259,1
112,71,729,1
113,71,287,1
114,71,631,1
115,71,171,1
116,76,333,1
117,79,616,1
118,79,561,1
119,79,171,1
120,79,71,1
121,80,366,1
122,80,277,1
123,80,164,1
124,80,138,1
125,80,570,1
126,80,732,1
127,80,717,1
128,80,360,1
129,80,103,1
130,80,151,1
131,80,135,1
132,80,318,1
133,80,551,1
134,80,380,1
135,80,58,1
136,80,193,1
137,80,274,1
138,80,261,1
139,80,301,1
140,80,532,1
141,80,157,1
142,80,544,1
143,80,257,1
144,80,721,1
145,80,801,1
146,80,452,1
147,80,604,1
148,80,149,1
149,80,596,1
150,80,615,1
151,80,384,1
152,80,377,1
153,80,597,1
154,80,309,1
155,80,497,1
156,80,358,1
157,80,580,1
158,80,627,1
159,80,641,1
160,80,341,1
161,80,156,1
162,80,533,1
163,80,405,1
164,80,679,1
165,80,720,1
166,80,790,1
167,80,421,1
168,80,200,1
169,80,250,1
170,80,21,1
171,80,645,1
172,80,624,1
173,80,334,1
174,80,45,1
175,80,435,1
176,80,419,1
177,80,180,1
178,80,241,1
179,80,691,1
180,80,258,1
181,80,650,1
182,80,804,1
183,80,763,1
184,80,65,1
185,80,221,1
186,80,345,1
187,80,553,1
188,80,702,1
189,80,127,1
190,80,613,1
191,80,464,1
192,80,619,1
193,80,505,1
194,80,496,1
195,80,23,1
196,80,434,1
197,83,430,1
198,83,92,1
199,83,456,1
200,83,176,1
201,83,350,1
202,83,729,1
203,83,207,1
204,83,564,1
205,83,557,1
206,83,521,1
207,83,625,1
208,83,669,1
209,83,362,1
210,83,301,1
211,83,614,1
212,83,678,1
213,83,589,1
214,83,77,1
215,83,777,1
216,83,712,1
217,83,136,1
218,83,169,1
219,83,509,1
220,83,641,1
221,83,675,1
222,83,330,1
223,83,769,1
224,83,11,1
225,83,717,1
226,83,320,1
227,86,635,1
228,86,301,1
229,86,320,1
230,86,198,1
231,86,557,1
232,86,788,1
233,86,656,1
234,86,205,1
235,86,424,1
236,86,176,1
237,86,765,1
238,86,374,1
239,86,451,1
240,86,299,1
241,86,497,1
242,86,799,1
243,86,139,1
244,86,666,1
245,86,207,1
246,86,26,1
247,86,577,1
248,86,805,1
249,86,594,1
250,86,725,1
251,86,717,1
252,86,653,1
253,86,453,1
254,86,727,1
255,86,647,1
256,90,745,1
257,96,583,1
258,96,740,1
259,96,112,1
260,96,22,1
261,96,485,1
262,96,736,1
263,96,664,1
264,96,358,1
265,98,399,1
266,98,729,1
267,98,244,1
268,98,675,1
269,119,702,1
270,119,26,1
271,119,497,1
272,119,86,1
273,130,157,1
274,132,300,1
275,134,587,1
276,134,151,1
277,134,344,1
278,134,713,1
279,134,247,1
280,134,273,1
281,134,586,1
282,134,551,1
283,134,464,1
284,135,755,1
285,135,166,1
286,136,766,1
287,136,562,1
288,136,330,1
289,136,251,1
290,136,333,1
291,136,137,1
292,136,730,1
293,136,503,1
294,136,320,1
295,136,109,1
296,139,105,1
297,139,79,1
298,139,3,1
299,139,160,1
300,139,210,1
301,139,580,1
302,139,212,1
303,139,777,1
304,139,198,1
305,139,268,1
306,139,785,1
307,142,160,1
308,142,301,1
309,143,136,1
310,146,464,1
311,146,645,1
312,146,0,1
313,146,228,1
314,146,652,1
315,146,782,1
316,146,151,1
317,146,567,1
318,151,672,1
319,151,713,1
320,151,667,1
321,151,174,1
322,151,237,1
323,151,134,1
324,151,716,1
325,151,782,1
326,151,551,1
327,151,652,1
328,151,247,1
329,151,191,1
330,151,567,1
331,151,200,1
332,151,273,1
333,153,275,1
334,153,277,1
335,157,287,1
336,157,130,1
337,157,631,1
338,157,752,1
339,158,485,1
340,158,613,1
341,158,358,1
342,158,371,1
343,158,740,1
344,158,112,1
345,158,573,1
346,158,148,1
347,158,351,1
348,158,664,1
349,163,610,1
350,171,79,1
351,171,561,1
352,171,616,1
353,171,727,1
354,171,71,1
355,174,184,1
356,174,228,1
357,174,782,1
358,174,587,1
359,174,0,1
360,174,816,1
361,174,652,1
362,174,247,1
363,174,586,1
364,174,200,1
365,174,464,1
366,174,146,1
367,174,672,1
368,174,134,1
369,176,692,1
370,176,313,1
371,176,488,1
372,176,803,1
373,176,510,1
374,176,502,1
375,176,60,1
376,176,446,1
377,176,260,1
378,176,557,1
379,176,641,1
380,176,181,1
381,176,142,1
382,176,127,1
383,176,460,1
384,176,683,1
385,176,297,1
386,176,119,1
387,176,613,1
388,176,785,1
389,176,503,1
390,176,495,1
391,176,160,1
392,176,471,1
393,176,90,1
394,176,304,1
395,176,131,1
396,176,226,1
397,176,287,1
398,176,678,1
399,176,145,1
400,176,184,1
401,176,720,1
402,176,332,1
403,176,530,1
404,176,492,1
405,176,544,1
406,176,625,1
407,176,245,1
408,176,466,1
409,176,300,1
410,176,188,1
411,176,318,1
412,176,439,1
413,179,273,1
414,179,586,1
415,179,228,1
416,179,713,1
417,179,247,1
418,179,587,1
419,179,652,1
420,179,134,1
421,179,551,1
422,181,769,1
423,184,146,1
424,184,0,1
425,184,645,1
426,184,816,1
427,184,567,1
428,184,464,1
429,184,151,1
430,184,667,1
431,187,441,1
432,191,464,1
433,191,614,1
434,191,672,1
435,191,813,1
436,191,76,1
437,191,329,1
438,191,567,1
439,191,551,1
440,191,151,1
441,191,782,1
442,192,300,1
443,198,2,1
444,198,393,1
445,198,525,1
446,198,761,1
447,198,779,1
448,198,86,1
449,198,260,1
450,198,397,1
451,198,275,1
452,198,729,1
453,198,293,1
454,198,712,1
455,198,456,1
456,198,745,1
457,198,603,1
458,198,301,1
459,198,18,1
460,198,755,1
461,198,654,1
462,198,139,1
463,199,798,1
464,200,301,1
465,201,135,1
466,203,564,1
467,203,287,1
468,204,300,1
469,205,494,1
470,210,139,1
471,210,353,1
472,210,657,1
473,210,577,1
474,215,238,1
475,215,759,1
476,228,265,1
477,228,667,1
478,228,273,1
479,228,247,1
480,228,587,1
481,228,174,1
482,228,517,1
483,228,782,1
484,228,146,1
485,228,329,1
486,228,200,1
487,228,816,1
488,228,479,1
489,228,68,1
490,228,645,1
491,228,191,1
492,237,446,1
493,238,419,1
494,238,166,1
495,238,259,1
496,238,509,1
497,240,446,1
498,240,99,1
499,240,268,1
500,240,713,1
501,242,268,1
502,244,98,1
503,244,319,1
504,245,441,1
505,247,265,1
506,247,652,1
507,247,713,1
508,247,816,1
509,247,174,1
510,247,151,1
511,247,586,1
512,247,551,1
513,253,459,1
514,259,171,1
515,259,287,1
516,259,727,1
517,259,794,1
518,259,71,1
519,259,616,1
520,259,729,1
521,259,350,1
522,263,319,1
523,263,455,1
524,263,659,1
525,263,811,1
526,265,4,1
527,265,174,1
528,265,464,1
529,265,480,1
530,265,587,1
531,265,179,1
532,265,652,1
533,265,782,1
534,265,713,1
535,265,567,1
536,268,277,1
537,268,749,1
538,268,496,1
539,268,242,1
540,268,745,1
541,268,474,1
542,268,684,1
543,268,284,1
544,268,469,1
545,268,729,1
546,268,350,1
547,268,577,1
548,268,510,1
549,268,441,1
550,268,139,1
551,270,650,1
552,270,749,1
553,270,496,1
554,270,592,1
555,270,436,1
556,273,449,1
557,273,151,1
558,273,247,1
559,273,713,1
560,273,265,1
561,273,586,1
562,273,567,1
563,273,228,1
564,273,134,1
565,275,245,1
566,275,495,1
567,275,711,1
568,275,98,1
569,275,198,1
570,275,751,1
571,275,765,1
572,275,441,1
573,277,717,1
574,277,268,1
575,277,198,1
576,277,529,1
577,277,348,1
578,277,641,1
579,277,725,1
580,284,436,1
581,284,755,1
582,286,774,1
583,286,441,1
584,286,300,1
585,287,259,1
586,287,616,1
587,287,455,1
588,287,350,1
589,287,727,1
590,287,71,1
591,287,561,1
592,287,794,1
593,287,777,1
594,287,322,1
595,290,299,1
596,290,320,1
597,291,302,1
598,293,717,1
599,293,529,1
600,293,198,1
601,293,399,1
602,293,809,1
603,293,729,1
604,293,745,1
605,295,729,1
606,295,348,1
607,295,124,1
608,300,725,1
609,300,755,1
610,300,166,1
611,300,319,1
612,300,192,1
613,300,286,1
614,301,116,1
615,301,561,1
616,301,785,1
617,301,495,1
618,301,268,1
619,301,399,1
620,301,616,1
621,301,34,1
622,301,153,1
623,301,341,1
624,301,727,1
625,301,544,1
626,301,402,1
627,301,497,1
628,301,198,1
629,301,692,1
630,301,641,1
631,301,777,1
632,301,350,1
633,301,83,1
634,301,421,1
635,301,566,1
636,301,729,1
637,301,514,1
638,301,242,1
639,301,675,1
640,301,270,1
641,301,755,1
642,301,226,1
643,301,332,1
644,301,57,1
645,301,348,1
646,301,598,1
647,301,625,1
648,301,142,1
