,TF,Target,Label
0,6,1404,1
1,6,1384,1
2,6,1375,1
3,6,94,1
4,6,1334,1
5,6,123,1
6,6,662,1
7,6,946,1
8,6,1218,1
9,6,926,1
10,6,875,1
11,6,1187,1
12,6,276,1
13,6,141,1
14,6,45,1
15,8,1218,1
16,9,1383,1
17,9,686,1
18,9,1081,1
19,9,984,1
20,16,8,1
21,16,171,1
22,24,663,1
23,24,365,1
24,24,38,1
25,24,1217,1
26,24,287,1
27,24,536,1
28,24,1272,1
29,24,140,1
30,24,991,1
31,24,1025,1
32,24,1069,1
33,24,687,1
34,24,638,1
35,24,1375,1
36,24,1136,1
37,24,14,1
38,24,6,1
39,24,957,1
40,24,199,1
41,25,383,1
42,25,286,1
43,25,943,1
44,25,716,1
45,25,594,1
46,25,230,1
47,33,1175,1
48,35,285,1
49,35,1218,1
50,35,1262,1
51,35,94,1
52,35,824,1
53,35,938,1
54,38,677,1
55,38,286,1
56,38,511,1
57,38,294,1
58,38,35,1
59,38,1113,1
60,38,517,1
61,38,515,1
62,38,598,1
63,38,1136,1
64,38,974,1
65,38,6,1
66,38,1283,1
67,38,727,1
68,38,830,1
69,38,953,1
70,38,571,1
71,38,238,1
72,38,513,1
73,38,344,1
74,38,586,1
75,38,1242,1
76,38,1264,1
77,38,1326,1
78,38,41,1
79,38,480,1
80,38,853,1
81,38,1280,1
82,38,1158,1
83,38,141,1
84,38,956,1
85,38,1218,1
86,38,1018,1
87,38,1122,1
88,38,1348,1
89,38,399,1
90,38,563,1
91,41,771,1
92,41,286,1
93,41,146,1
94,41,1333,1
95,61,38,1
96,61,566,1
97,61,1105,1
98,61,551,1
99,61,128,1
100,61,1144,1
101,61,647,1
102,61,477,1
103,62,965,1
104,62,594,1
105,64,1339,1
106,64,964,1
107,64,158,1
108,64,632,1
109,64,1047,1
110,64,75,1
111,73,807,1
112,80,1282,1
113,80,1023,1
114,80,1255,1
115,80,707,1
116,80,1305,1
117,80,290,1
118,80,806,1
119,80,6,1
120,80,295,1
121,80,71,1
122,80,1207,1
123,80,342,1
124,80,1337,1
125,80,853,1
126,80,1375,1
127,80,1300,1
128,80,225,1
129,80,1040,1
130,80,805,1
131,80,1010,1
132,80,1366,1
133,80,1068,1
134,80,8,1
135,80,1402,1
136,80,753,1
137,89,1047,1
138,106,659,1
139,106,1258,1
140,106,385,1
141,106,91,1
142,106,814,1
143,106,528,1
144,106,237,1
145,106,89,1
146,106,1146,1
147,106,1210,1
148,106,277,1
149,106,681,1
150,106,1181,1
151,106,250,1
152,106,188,1
153,106,907,1
154,106,77,1
155,106,618,1
156,106,1053,1
157,106,707,1
158,106,348,1
159,106,1168,1
160,106,602,1
161,106,1005,1
162,106,214,1
163,106,1016,1
164,106,396,1
165,106,716,1
166,106,940,1
167,107,1211,1
168,107,895,1
169,107,463,1
170,107,75,1
